                      Estimate   Std. Error
Omegainput1_s    -9.949986e+00 3.870881e+00
Omegainput1_s     1.388927e+01 5.114701e+00
Omegainput1_s     3.966644e+00 4.326808e+00
Omegainput1_s     1.282632e+01 4.671114e+00
Omegainput1_s     5.657584e+00 4.486683e+00
Omegainput1_s     1.287488e+01 4.457022e+00
Omegainput1_s     4.416977e+00 4.867248e+00
Omegainput1_s     1.502303e+01 4.830676e+00
Omegainput1_s     1.368593e+01 4.602186e+00
Omegainput1_s    -1.207495e+01 4.600014e+00
Omegainput1_s     1.040723e+01 4.865446e+00
Omegainput1_s     6.799897e+00 4.286322e+00
Omegainput1_s     7.875533e+00 4.529729e+00
Omegainput1_s    -1.991931e+00 3.283135e+00
Omegainput1_s     8.123951e+00 4.477590e+00
Omegainput1_s     6.641420e+00 4.139438e+00
Omegainput1_s     4.545096e+00 3.981305e+00
Omegainput1_s    -8.931416e+00 4.334554e+00
Omegainput1_s    -3.488135e+00 3.336942e+00
Omegainput1_s    -2.325432e+00 4.098031e+00
Omegainput1_s    -4.733595e+00 3.999116e+00
Omegainput1_s    -2.436386e+00 3.917248e+00
Omegainput1_s     6.884458e+00 4.085823e+00
Omegainput1_s     1.267000e+01 4.712564e+00
Omegainput1_s    -1.385469e+01 3.693531e+00
Omegainput1_s     6.296571e+00 4.613426e+00
Omegainput1_s     2.728955e+00 3.748920e+00
Omegainput1_s     1.764255e+01 4.973866e+00
Omegainput1_s     6.582555e+00 4.150507e+00
Omegainput1_s     5.464616e+00 4.554696e+00
Omegainput1_s     1.265704e+01 4.576025e+00
Omegainput1_s     2.355529e+01 6.510554e+00
Omegainput1_s     8.816794e+00 4.115811e+00
Omegainput1_s     3.137717e+00 4.122703e+00
Omegainput1_s    -2.033858e+00 4.685089e+00
Omegainput1_s     1.129158e+01 4.871835e+00
Omegainput1_s    -2.173722e-01 4.329671e+00
Omegainput1_s     2.109418e+01 5.790073e+00
Omegainput1_s     7.778925e+00 4.461031e+00
Omegainput1_s     5.666268e+00 4.095039e+00
Omegainput1_s    -1.461505e+01 4.000186e+00
Omegainput1_s    -1.573866e+01 4.877216e+00
Omegainput1_s     1.197458e+01 5.098067e+00
Omegainput1_s    -1.776631e+00 4.162837e+00
Omegainput1_s     2.841579e-01 4.193102e+00
Omegainput1_s     1.166091e+01 4.906059e+00
Omegainput1_s     9.487680e+00 5.593459e+00
Omegainput1_s     6.915559e+00 3.961007e+00
Omegainput1_s     1.075937e+00 4.188152e+00
Omegainput1_s     1.589294e+01 4.848587e+00
Omegainput1_s     8.146688e+00 5.204555e+00
Omegainput1_s    -2.476203e+00 3.755345e+00
Omegainput1_s     1.125548e+01 5.532734e+00
Omegainput1_s     3.148242e+00 4.215043e+00
Omegainput1_s     7.522879e+00 4.119578e+00
Omegainput1_s    -1.023102e+00 3.429246e+00
Omegainput1_s     1.067501e+01 4.421041e+00
Omegainput1_s     1.934922e+01 5.538418e+00
Omegainput1_s     2.581332e+00 4.034207e+00
Omegainput1_s     9.408632e+00 4.694975e+00
Omegainput1_s     1.473053e+01 5.370844e+00
Omegainput1_s    -1.043613e+01 3.693685e+00
Omegainput1_s     7.999861e+00 5.376263e+00
Omegainput1_s     1.939955e+01 5.618774e+00
Omegainput1_s     7.784731e+00 4.624616e+00
Omegainput1_s     1.811612e+01 5.734250e+00
Omegainput1_s     1.532069e+01 5.110913e+00
Omegainput1_s     4.659254e+00 4.484618e+00
Omegainput1_s    -5.566334e+00 3.431262e+00
Omegainput1_s    -2.176167e+01 5.529221e+00
Omegainput1_s    -2.437290e+00 3.379807e+00
Omegainput1_s     2.658282e+00 4.532474e+00
Omegainput1_s     9.013731e+00 4.113739e+00
Omegainput1_s     2.595374e+00 4.489723e+00
Omegainput1_s     1.150435e+00 3.717357e+00
Omegainput1_s     1.631094e+01 5.370792e+00
Omegainput1_s     9.672968e+00 4.760741e+00
Omegainput1_s    -2.130349e+01 5.444089e+00
Omegainput1_s    -1.068526e+01 4.868016e+00
Omegainput1_s    -1.005981e+01 4.514829e+00
Omegainput1_s     1.360071e+01 5.033868e+00
Omegainput1_s    -1.740891e+01 5.121061e+00
Omegainput1_s     8.379147e+00 4.481218e+00
Omegainput1_s    -1.421672e+01 5.211138e+00
Omegainput1_s     1.281960e+01 4.056123e+00
Omegainput1_s     1.532965e+01 4.506819e+00
Omegainput1_s     1.375198e+01 4.528565e+00
Omegainput1_s     1.694794e+01 5.579022e+00
Omegainput1_s    -1.484617e+01 4.353245e+00
Omegainput1_s     8.801395e+00 4.701195e+00
Omegainput1_s    -7.300369e+00 3.691214e+00
Omegainput1_s     2.878874e+00 4.245766e+00
Omegainput1_s     1.102420e+01 4.910733e+00
Omegainput1_s     1.268430e+01 4.929285e+00
Omegainput1_s     5.396470e+00 4.244555e+00
Omegainput1_s     5.013558e+00 4.440710e+00
Omegainput1_s    -1.561289e+00 3.497366e+00
Omegainput1_s     3.750861e+00 4.723004e+00
Omegainput1_s     1.447002e+01 4.901702e+00
Omegainput1_s     1.114369e+00 4.213051e+00
Omegainput1_s    -1.054515e+01 4.552216e+00
Omegainput1_s    -1.352951e+01 4.373443e+00
Omegainput1_s     9.185560e+00 4.100893e+00
Omegainput1_s     1.239985e+01 4.521208e+00
Omegainput1_s     4.293455e-01 3.757113e+00
Omegainput1_s     1.341125e+00 4.386082e+00
Omegainput1_s     3.544598e+00 4.286591e+00
Omegainput1_s     1.202518e+01 3.829017e+00
Omegainput1_s     1.443571e+01 4.161797e+00
Omegainput1_s     1.347792e+01 4.592810e+00
Omegainput1_s    -1.196362e+01 4.872851e+00
Omegainput1_s    -1.264464e+01 4.452555e+00
Omegainput1_s    -5.823244e+00 4.141541e+00
Omegainput1_s     6.194911e+00 5.207375e+00
Omegainput1_s     7.129575e+00 4.077385e+00
Omegainput1_s     1.938740e+01 5.726149e+00
Omegainput1_s     8.285627e+00 4.971120e+00
Omegainput1_s     1.670024e+01 5.931336e+00
Omegainput1_s     1.112405e+01 4.813575e+00
Omegainput1_s    -2.194070e+01 5.550567e+00
Omegainput1_s     7.072877e+00 4.586749e+00
Omegainput1_s     9.310539e+00 3.994551e+00
Omegainput1_s     4.837848e+00 3.879093e+00
Omegainput1_s     1.542670e+01 5.048820e+00
Omegainput1_s     1.086307e+01 4.223404e+00
Omegainput1_s     7.941146e+00 4.222492e+00
Omegainput1_s     5.491608e+00 3.941525e+00
Omegainput1_s     7.598256e+00 5.523165e+00
Omegainput1_s     1.178575e+01 4.464971e+00
Omegainput1_s     4.827977e+00 4.823576e+00
Omegainput1_s    -2.322440e+01 5.940369e+00
Omegainput1_s     1.343830e+01 5.415215e+00
Omegainput1_s     1.638479e+01 5.654520e+00
Omegainput1_s     1.512486e+00 3.847271e+00
Omegainput1_s    -2.324894e+00 3.516022e+00
Omegainput1_s     2.327089e+01 6.975306e+00
Omegainput1_s    -9.761403e+00 3.898398e+00
Omegainput1_s     5.825940e+00 4.156038e+00
Omegainput1_s    -4.312667e+00 4.300562e+00
Omegainput1_s     9.814724e+00 4.558157e+00
Omegainput1_s     1.294720e+01 5.126206e+00
Omegainput1_s     1.468534e+01 5.471283e+00
Omegainput1_s     1.745124e+01 5.033370e+00
Omegainput1_s     1.459678e-01 3.763675e+00
Omegainput1_s     9.052671e+00 4.702935e+00
Omegainput1_s     1.181773e+01 4.613674e+00
Omegainput1_s     6.085365e+00 4.534532e+00
Omegainput1_s    -5.476631e+00 4.075406e+00
Omegainput1_s     1.082843e+01 3.699842e+00
Omegainput1_s    -1.066214e+01 3.379531e+00
Omegainput1_s     1.005013e+01 4.350758e+00
Omegainput1_s     2.398909e+01 6.742275e+00
Omegainput1_s     3.957267e-01 4.288137e+00
Omegainput1_s    -3.610177e-01 3.825901e+00
Omegainput1_s     1.556529e+01 4.309143e+00
Omegainput1_s     1.538944e+01 4.158721e+00
Omegainput1_s     7.740564e+00 4.191482e+00
Omegainput1_s     1.625273e+01 5.794815e+00
Omegainput1_s     1.132905e+01 4.640996e+00
Omegainput1_s     4.810963e+00 4.402122e+00
Omegainput1_s     8.149784e+00 4.276835e+00
Omegainput1_s    -6.467681e+00 3.425116e+00
Omegainput1_s    -2.942565e+00 3.454153e+00
Omegainput1_s    -3.811892e+00 4.404318e+00
Omegainput1_s     1.290496e+01 4.736571e+00
Omegainput1_s    -5.978775e+00 4.357364e+00
Omegainput1_s     7.802040e+00 4.473792e+00
Omegainput1_s     6.065326e+00 4.235865e+00
Omegainput1_s    -2.479450e+00 4.464384e+00
Omegainput1_s     8.002090e+00 4.076961e+00
Omegainput1_s    -1.212525e+01 4.454953e+00
Omegainput1_s     1.288371e+01 5.290182e+00
Omegainput1_s    -4.484286e+00 4.632355e+00
Omegainput1_s     1.295628e+01 5.029350e+00
Omegainput1_s    -6.009587e+00 4.427602e+00
Omegainput1_s    -1.494740e+01 3.931383e+00
Omegainput1_s     3.025799e+00 4.210072e+00
Omegainput1_s    -9.410268e+00 4.421512e+00
Omegainput1_s    -9.039845e+00 4.795836e+00
Omegainput1_s    -2.728480e+00 3.735540e+00
Omegainput1_s     1.117729e+01 4.815424e+00
Omegainput1_s    -3.765964e+00 4.441108e+00
Omegainput1_s    -9.496636e+00 4.091911e+00
Omegainput1_s     8.636114e+00 4.402112e+00
Omegainput1_s     1.877121e+01 5.657475e+00
Omegainput1_s     6.327990e+00 4.493661e+00
Omegainput1_s    -3.395149e+00 3.271289e+00
Omegainput1_s     8.725917e+00 4.492001e+00
Omegainput1_s    -7.094400e-02 4.333061e+00
Omegainput1_s    -8.860735e+00 3.809574e+00
Omegainput1_s     1.387130e+01 4.687634e+00
Omegainput1_s     7.444940e+00 4.476759e+00
Omegainput1_s    -1.633073e+01 4.961311e+00
Omegainput1_s    -1.578230e+01 4.759270e+00
Omegainput1_s    -8.120644e+00 3.600419e+00
Omegainput1_s     1.024902e+01 4.445181e+00
Omegainput1_s     3.864511e+00 4.242843e+00
Omegainput1_s     1.252884e+01 4.643945e+00
Omegainput1_s     1.679742e+01 5.219158e+00
Omegainput1_s     1.179413e+01 4.630945e+00
Omegainput1_s     2.236192e+01 5.959277e+00
Omegainput1_s    -2.097426e+00 3.888783e+00
Omegainput1_s     2.465244e+00 4.068478e+00
Omegainput1_s     5.447785e+00 3.712771e+00
Omegainput1_s     2.677668e+01 7.908789e+00
Omegainput1_s    -8.354238e+00 3.758673e+00
Omegainput1_s    -1.502312e+01 4.787578e+00
Omegainput1_s     1.962829e+01 5.476228e+00
Omegainput1_s     2.008827e+01 6.754585e+00
Omegainput1_s    -3.250541e+00 3.346757e+00
Omegainput1_s     2.172880e+01 7.215096e+00
Omegainput1_s     1.109686e+01 4.356470e+00
Omegainput1_s     1.591291e+00 3.783646e+00
Omegainput1_s     1.353748e+01 4.531848e+00
Omegainput1_s    -9.629810e+00 4.850080e+00
Omegainput1_s     7.901745e+00 5.056395e+00
Omegainput1_s     1.178335e+00 4.474038e+00
Omegainput1_s    -5.523815e+00 3.501379e+00
Omegainput1_s     1.737482e+01 4.752096e+00
Omegainput1_s     1.884874e+01 5.405857e+00
Omegainput1_s    -9.167632e-01 4.455448e+00
Omegainput1_s     1.483090e+01 4.886560e+00
Omegainput1_s    -6.622313e+00 3.819235e+00
Omegainput1_s    -2.862142e-01 3.721940e+00
Omegainput1_s    -1.176262e+00 4.092570e+00
Omegainput1_s     1.003827e+01 4.601763e+00
Omegainput1_s    -8.513663e+00 4.326174e+00
Omegainput1_s     1.389115e+00 3.852931e+00
Omegainput1_s     5.446010e+00 4.219961e+00
Omegainput1_s     2.575826e+01 7.177745e+00
Omegainput1_s     5.369126e+00 4.189695e+00
Omegainput1_s     5.029390e+00 4.092416e+00
Omegainput1_s    -6.833162e+00 4.246748e+00
Omegainput1_s     2.911766e+00 4.352907e+00
Omegainput1_s     4.869834e+00 4.820024e+00
Omegainput1_s     1.137508e+01 4.282017e+00
Omegainput1_s     8.418368e+00 4.411513e+00
Omegainput1_s     1.741189e+01 5.361809e+00
Omegainput1_s    -2.376745e+00 3.189012e+00
Omegainput1_s     8.899611e+00 4.807343e+00
Omegainput1_s     1.595120e+01 5.148716e+00
Omegainput1_s     1.501399e+01 4.100866e+00
Omegainput1_s     6.836545e+00 4.054045e+00
Omegainput1_s     9.224056e+00 4.355867e+00
Omegainput1_s    -2.166696e+00 4.088597e+00
Omegainput1_s     1.620738e+01 5.586310e+00
Omegainput1_s     1.694102e+01 5.083377e+00
Omegainput1_s     7.939897e+00 4.474413e+00
Omegainput1_s    -1.207031e+01 4.198911e+00
Omegainput1_s     4.356351e+00 3.972337e+00
Omegainput1_s     7.230214e+00 4.116430e+00
Omegainput1_s    -4.704987e+00 3.643042e+00
Omegainput1_s    -4.781860e+00 4.244472e+00
Omegainput1_s    -7.396484e-01 5.108479e+00
Omegainput1_s    -7.836426e+00 3.742885e+00
Omegainput1_s    -1.393436e+01 3.958616e+00
Omegainput1_s     3.549467e-01 4.276365e+00
Omegainput1_s     8.262170e+00 4.721996e+00
Omegainput1_s     8.780213e+00 4.474057e+00
Omegainput1_s    -1.661663e+01 4.275257e+00
Omegainput1_s    -1.612852e+01 5.238619e+00
Omegainput1_s    -1.014798e+01 4.004182e+00
Omegainput1_s     1.035791e+01 5.017122e+00
Omegainput1_s     1.289114e+01 4.847803e+00
Omegainput1_s    -1.057174e+01 3.879551e+00
Omegainput1_s     1.089217e+01 4.801356e+00
Omegainput1_s     7.313887e-03 3.679167e+00
Omegainput1_s    -7.306403e+00 4.049645e+00
Omegainput1_s     1.251270e+01 4.896082e+00
Omegainput1_s    -5.520010e+00 3.370701e+00
Omegainput1_s    -5.590609e-02 3.396479e+00
Omegainput1_s     4.642613e+00 3.849922e+00
Omegainput1_s     9.643408e-01 3.979351e+00
Omegainput1_s    -1.183654e+01 4.329115e+00
Omegainput1_s    -6.866501e+00 4.707481e+00
Omegainput1_s     7.839396e+00 4.706931e+00
Omegainput1_s    -1.314283e+01 3.768184e+00
Omegainput1_s    -1.502664e+01 4.581538e+00
Omegainput1_s    -1.142263e+00 4.130301e+00
Omegainput1_s     1.284313e+01 4.728406e+00
Omegainput1_s     1.443835e+01 4.931965e+00
Omegainput1_s    -5.330354e+00 3.806919e+00
Omegainput1_s     1.397503e+01 4.861004e+00
Omegainput1_s     1.476021e+01 4.343636e+00
Omegainput1_s    -1.231081e+01 4.140488e+00
Omegainput1_s     5.675008e+00 4.589980e+00
Omegainput1_s    -1.364681e+01 3.835853e+00
Omegainput1_s    -3.826970e+00 3.905496e+00
Omegainput1_s     5.170763e+00 4.457102e+00
Omegainput1_s    -1.145655e+01 4.030096e+00
Omegainput1_s     1.429652e+01 5.367961e+00
Omegainput1_s     1.361859e+01 4.778289e+00
Omegainput1_s     6.835874e+00 4.091240e+00
Omegainput1_s    -2.536936e+00 3.929755e+00
Omegainput1_s    -2.276668e+00 4.293002e+00
Omegainput1_s    -8.305216e+00 4.064682e+00
Omegainput1_s    -1.978910e+01 4.673048e+00
Omegainput1_s     4.793560e+00 3.712123e+00
Omegainput1_s     3.448258e+00 4.292066e+00
Omegainput1_s     8.177936e+00 4.556312e+00
Omegainput1_s     7.301559e+00 4.133491e+00
Omegainput1_s     1.017907e+01 4.348023e+00
Omegainput1_s     1.930154e+01 5.449608e+00
Omegainput1_s     8.082164e+00 4.342836e+00
Omegainput1_s     8.590408e+00 4.282779e+00
Omegainput1_s     3.222565e+00 4.296011e+00
Omegainput1_s     1.966722e+01 5.811182e+00
Omegainput1_s    -5.802020e+00 3.560945e+00
Omegainput1_s     2.852087e+00 4.438652e+00
Omegainput1_s     7.696337e+00 3.845797e+00
Omegainput1_s     1.066212e+01 4.491533e+00
Omegainput1_s     6.464134e+00 4.173074e+00
Omegainput1_s    -1.801854e+01 4.690177e+00
Omegainput1_s    -1.407017e+01 4.610565e+00
Omegainput1_s     9.464979e+00 3.896088e+00
Omegainput1_s     5.547996e+00 4.539938e+00
Omegainput1_s    -2.296455e+00 3.903708e+00
Omegainput1_s     1.569201e+01 5.575451e+00
Omegainput1_s     2.100372e+01 5.424864e+00
Omegainput1_s     3.636950e+00 4.411300e+00
Omegainput1_s    -1.638869e+00 4.489273e+00
Omegainput1_s    -1.227139e+01 4.882002e+00
Omegainput1_s    -1.757178e+01 4.439947e+00
Omegainput1_s     2.978340e+00 3.478381e+00
Omegainput1_s     1.599630e+01 5.264778e+00
Omegainput1_s     1.586368e+01 5.162654e+00
Omegainput1_s    -1.549190e+01 5.149520e+00
Omegainput1_s    -2.063489e+00 4.365958e+00
Omegainput1_s    -7.251614e-01 3.154630e+00
Omegainput1_s     1.665266e+00 4.648423e+00
Omegainput1_s    -1.074792e+01 4.429903e+00
Omegainput1_s     1.160087e+01 4.164620e+00
Omegainput1_s    -5.237153e+00 3.347110e+00
Omegainput1_s     1.075226e+01 4.883038e+00
Omegainput1_s    -3.712068e+00 3.396697e+00
Omegainput1_s     1.281399e+01 5.548894e+00
Omegainput1_s    -9.815220e+00 3.879174e+00
Omegainput1_s     7.703670e+00 5.176334e+00
Omegainput1_s     9.115745e+00 4.484482e+00
Omegainput1_s     2.074284e+01 7.181691e+00
Omegainput1_s     1.434313e+01 5.017339e+00
Omegainput1_s    -1.317088e+01 4.389421e+00
Omegainput1_s     8.619755e+00 4.958399e+00
Omegainput1_s     7.022677e+00 4.558459e+00
Omegainput1_s    -8.436856e+00 3.778449e+00
Omegainput1_s    -3.444578e+00 4.298120e+00
Omegainput1_s     3.338647e+00 5.843675e+00
Omegainput1_s     7.768836e+00 4.588471e+00
Omegainput1_s     8.504764e+00 4.500534e+00
Omegainput1_s    -1.382157e+01 4.473299e+00
Omegainput1_s    -1.912979e+00 3.326532e+00
Omegainput1_s     1.082362e+01 4.801914e+00
Omegainput1_s     1.110217e+01 4.938226e+00
Omegainput1_s     6.514690e+00 3.930721e+00
Omegainput1_s     5.944650e+00 4.308131e+00
Omegainput1_s     1.756259e+01 5.303747e+00
Omegainput1_s     1.630808e+01 5.723251e+00
Omegainput1_s     1.096465e+01 4.625542e+00
Omegainput1_s     1.423443e+01 6.766798e+00
Omegainput1_s     1.529275e+01 4.705791e+00
Omegainput1_s     1.536638e+01 5.090624e+00
Omegainput1_s     1.815498e+01 5.542086e+00
Omegainput1_s    -5.181442e+00 3.455208e+00
Omegainput1_s     1.362237e+01 4.696017e+00
Omegainput1_s     1.571725e+01 5.579751e+00
Omegainput1_s     1.057458e+01 4.120883e+00
Omegainput1_s    -3.285112e+00 3.609709e+00
Omegainput1_s    -1.602626e+00 4.482056e+00
Omegainput1_s    -3.934218e+00 4.898326e+00
Omegainput1_s     6.474770e+00 4.312211e+00
Omegainput1_s     6.242354e+00 4.557089e+00
Omegainput1_s     6.936508e+00 4.718644e+00
Omegainput1_s     9.004313e+00 5.011824e+00
Omegainput1_s     1.774392e+01 5.559578e+00
Omegainput1_s     6.487261e+00 4.183641e+00
Omegainput1_s     2.188393e+00 4.456694e+00
Omegainput1_s     5.266698e+00 4.600413e+00
Omegainput1_s    -1.277527e+01 3.940157e+00
Omegainput1_s     8.020396e+00 4.495610e+00
Omegainput1_s     7.280350e+00 3.866183e+00
Omegainput1_s    -4.827261e+00 4.591480e+00
Omegainput1_s    -4.523511e+00 4.421730e+00
Omegainput1_s    -1.495897e+00 3.547979e+00
Omegainput1_s     1.062732e+01 4.791015e+00
Omegainput1_s    -9.648794e+00 4.144795e+00
Omegainput1_s     1.642709e+01 4.754661e+00
Omegainput1_s    -4.912143e-01 8.512662e+00
Omegainput1_s    -4.642235e-01 5.332743e+00
Omegainput1_s    -2.273328e-01 1.422446e+01
Omegainput1_s    -2.406546e+00 1.982357e+01
Omegainput1_s    -4.225519e+00 2.174346e+01
Omegainput1_s    -4.595157e+00 2.171082e+01
Omegainput1_s     8.080893e-01 1.378721e+01
Omegainput1_s    -5.843279e-01 1.264645e+01
Omegainput1_s     7.962739e-01 1.343632e+01
Omegainput1_s     1.279828e+00 9.857880e+00
Omegainput1_s     6.548426e-01 7.728814e+00
Omegainput1_s     3.847857e+00 1.539201e+01
Omegainput1_s     5.441530e+00 2.084893e+01
Omegainput1_s     4.100134e+00 2.193109e+01
Omegainput1_s     7.093733e-01 2.180896e+01
Omegainput1_s    -1.076575e-01 1.933490e+01
Epsiloninput1_st -1.288900e+01 8.675931e+00
Epsiloninput1_st -1.486686e+01 8.651225e+00
Epsiloninput1_st  4.755820e+00 9.424428e+00
Epsiloninput1_st -4.095159e+00 1.149022e+01
