                      Estimate   Std. Error
Omegainput1_s    -7.810952e-01 4.083052e+00
Omegainput1_s    -1.305404e+01 4.980804e+00
Omegainput1_s     1.348116e+01 5.045793e+00
Omegainput1_s    -3.069713e+00 4.678341e+00
Omegainput1_s     2.032459e+00 4.843211e+00
Omegainput1_s    -5.481311e+00 4.728240e+00
Omegainput1_s     2.349660e+00 4.518919e+00
Omegainput1_s     5.641066e+00 4.807388e+00
Omegainput1_s     7.375547e+00 4.494460e+00
Omegainput1_s     1.628150e+01 5.341883e+00
Omegainput1_s     3.052905e+00 4.695145e+00
Omegainput1_s     1.255697e+01 4.746288e+00
Omegainput1_s     1.098346e+01 4.798636e+00
Omegainput1_s    -5.497407e+00 4.629859e+00
Omegainput1_s    -1.552820e+01 5.222389e+00
Omegainput1_s     5.046040e-02 4.970846e+00
Omegainput1_s     1.431154e+01 4.769077e+00
Omegainput1_s     1.374803e+01 4.686743e+00
Omegainput1_s     1.367393e+01 5.041628e+00
Omegainput1_s    -6.970759e+00 4.892619e+00
Omegainput1_s    -2.609304e+00 4.910236e+00
Omegainput1_s     7.800900e+00 4.708760e+00
Omegainput1_s     1.859453e+01 5.388460e+00
Omegainput1_s    -1.111422e+01 5.595192e+00
Omegainput1_s     9.582189e-01 4.603351e+00
Omegainput1_s    -3.173378e+00 5.064821e+00
Omegainput1_s     9.232279e+00 4.628891e+00
Omegainput1_s     1.822970e+00 4.550245e+00
Omegainput1_s     1.843084e+01 5.112174e+00
Omegainput1_s     4.444581e+00 4.309835e+00
Omegainput1_s     3.461501e+00 4.620632e+00
Omegainput1_s     2.325709e+00 4.520447e+00
Omegainput1_s     1.549047e+01 5.312626e+00
Omegainput1_s     5.246162e-01 5.254611e+00
Omegainput1_s    -1.025610e+00 4.662470e+00
Omegainput1_s     4.849631e+00 4.524593e+00
Omegainput1_s     2.285222e+01 5.510342e+00
Omegainput1_s     6.713599e+00 4.482755e+00
Omegainput1_s    -4.623776e+00 5.294107e+00
Omegainput1_s    -4.179487e+00 4.597193e+00
Omegainput1_s    -3.180243e+00 4.797873e+00
Omegainput1_s     5.827784e-01 4.706904e+00
Omegainput1_s     5.993212e+00 5.253231e+00
Omegainput1_s     5.983100e-01 4.553020e+00
Omegainput1_s     1.756830e+01 5.263069e+00
Omegainput1_s    -3.015187e+00 4.846505e+00
Omegainput1_s     7.980488e+00 4.416018e+00
Omegainput1_s     7.380422e+00 4.608079e+00
Omegainput1_s     1.515573e+00 4.482427e+00
Omegainput1_s    -6.786517e+00 4.769694e+00
Omegainput1_s    -1.424574e+00 4.063653e+00
Omegainput1_s     7.165268e+00 4.769859e+00
Omegainput1_s     3.064363e+00 4.585824e+00
Omegainput1_s     8.202754e-01 5.241470e+00
Omegainput1_s     2.575351e+01 6.099858e+00
Omegainput1_s     4.505468e-01 4.545630e+00
Omegainput1_s    -2.639576e+00 4.547315e+00
Omegainput1_s     1.010101e+01 4.541421e+00
Omegainput1_s     1.828784e+01 5.146468e+00
Omegainput1_s     1.058858e+01 4.810149e+00
Omegainput1_s    -4.666389e+00 4.696381e+00
Omegainput1_s     7.165377e-01 4.643339e+00
Omegainput1_s     8.825476e+00 5.048972e+00
Omegainput1_s    -8.965426e+00 5.808058e+00
Omegainput1_s     1.887372e+01 4.896938e+00
Omegainput1_s     8.589130e-02 4.403725e+00
Omegainput1_s     1.473411e+00 4.182672e+00
Omegainput1_s     5.147127e+00 4.684946e+00
Omegainput1_s     1.110030e+01 5.189141e+00
Omegainput1_s    -1.235289e+01 4.894149e+00
Omegainput1_s     1.257319e+01 4.652350e+00
Omegainput1_s     1.113423e+00 4.997924e+00
Omegainput1_s     5.298378e+00 4.539649e+00
Omegainput1_s    -2.317384e+00 4.795988e+00
Omegainput1_s    -1.341883e+00 4.756515e+00
Omegainput1_s     1.344305e+01 5.138393e+00
Omegainput1_s     1.615801e+01 4.945472e+00
Omegainput1_s    -5.604599e-01 4.685281e+00
Omegainput1_s    -2.197058e+00 4.547216e+00
Omegainput1_s     2.835434e+00 4.575656e+00
Omegainput1_s     8.321757e-01 4.597071e+00
Omegainput1_s    -2.479011e+00 4.826183e+00
Omegainput1_s     1.403481e+01 4.996664e+00
Omegainput1_s     1.271596e+00 4.474216e+00
Omegainput1_s     5.914611e+00 4.405252e+00
Omegainput1_s     1.435233e+00 4.865763e+00
Omegainput1_s     3.372616e+00 5.037028e+00
Omegainput1_s    -1.293911e+01 4.863869e+00
Omegainput1_s     4.965457e+00 4.814107e+00
Omegainput1_s     1.390689e+01 4.734073e+00
Omegainput1_s    -5.808803e-01 4.492960e+00
Omegainput1_s     8.975830e+00 4.483728e+00
Omegainput1_s    -4.290392e+00 4.800543e+00
Omegainput1_s    -3.697697e+00 4.666050e+00
Omegainput1_s     1.016808e+01 4.593027e+00
Omegainput1_s     9.489963e+00 5.176100e+00
Omegainput1_s     1.207136e+01 4.479495e+00
Omegainput1_s    -1.035432e+01 5.059506e+00
Omegainput1_s     7.453239e+00 4.692025e+00
Omegainput1_s    -4.866562e+00 4.763531e+00
Omegainput1_s     3.071009e+00 4.601666e+00
Omegainput1_s    -1.090970e+00 4.822808e+00
Omegainput1_s     1.071539e+00 4.665044e+00
Omegainput1_s     1.054124e+01 5.050422e+00
Omegainput1_s     2.020295e+01 5.725789e+00
Omegainput1_s     3.171566e+00 4.473131e+00
Omegainput1_s     1.800169e+01 5.412614e+00
Omegainput1_s     5.584373e+00 4.539412e+00
Omegainput1_s     1.616922e+01 5.255392e+00
Omegainput1_s     2.134746e+00 4.690995e+00
Omegainput1_s     1.917149e+01 5.127705e+00
Omegainput1_s    -1.982791e+00 4.837493e+00
Omegainput1_s     2.230933e+00 4.572747e+00
Omegainput1_s     1.349059e+01 4.616880e+00
Omegainput1_s     1.002640e+00 5.121146e+00
Omegainput1_s    -1.240102e-01 4.747532e+00
Omegainput1_s     1.252184e+01 4.993386e+00
Omegainput1_s    -3.127685e-01 4.870418e+00
Omegainput1_s    -1.205658e+01 5.639834e+00
Omegainput1_s     3.404688e+00 4.911653e+00
Omegainput1_s     1.491718e+00 4.946956e+00
Omegainput1_s     3.439172e+00 4.301518e+00
Omegainput1_s     1.831336e+01 5.341761e+00
Omegainput1_s     4.253673e+00 4.656345e+00
Omegainput1_s    -6.222073e+00 5.324746e+00
Omegainput1_s    -8.935286e+00 4.799777e+00
Omegainput1_s     4.507861e+00 4.531180e+00
Omegainput1_s     1.796953e+01 5.226766e+00
Omegainput1_s    -3.565556e+00 4.611962e+00
Omegainput1_s    -1.337226e+01 5.147311e+00
Omegainput1_s     1.945135e+00 4.264077e+00
Omegainput1_s    -3.862250e-01 4.741168e+00
Omegainput1_s     9.184671e+00 4.550980e+00
Omegainput1_s     1.830511e+01 5.553734e+00
Omegainput1_s    -2.789962e+00 4.682902e+00
Omegainput1_s     8.887305e-01 4.250896e+00
Omegainput1_s     1.328014e+01 4.816883e+00
Omegainput1_s     1.020047e+01 4.797516e+00
Omegainput1_s    -7.394013e+00 4.882843e+00
Omegainput1_s     9.106323e+00 4.422750e+00
Omegainput1_s     4.581300e+00 4.559573e+00
Omegainput1_s     1.076304e+01 4.499856e+00
Omegainput1_s    -6.428997e+00 4.834371e+00
Omegainput1_s     6.054116e+00 4.929214e+00
Omegainput1_s     2.190462e+01 5.874956e+00
Omegainput1_s     2.503538e+01 6.172082e+00
Omegainput1_s     7.754602e-01 4.569232e+00
Omegainput1_s     5.859649e+00 4.564035e+00
Omegainput1_s    -1.775835e+01 6.049691e+00
Omegainput1_s     8.943233e+00 4.550286e+00
Omegainput1_s    -1.301289e+01 5.248586e+00
Omegainput1_s    -9.967415e+00 5.235122e+00
Omegainput1_s    -7.890258e+00 4.570894e+00
Omegainput1_s     8.870284e+00 4.736681e+00
Omegainput1_s    -1.730918e+01 5.407014e+00
Omegainput1_s     1.862830e+01 5.580666e+00
Omegainput1_s     1.975459e+01 5.078232e+00
Omegainput1_s     1.249479e+01 4.679551e+00
Omegainput1_s     1.208317e+01 4.675912e+00
Omegainput1_s     9.106654e+00 4.799822e+00
Omegainput1_s     3.735403e+00 4.626841e+00
Omegainput1_s     6.281089e+00 4.823654e+00
Omegainput1_s    -4.581507e+00 4.272636e+00
Omegainput1_s     5.797749e-01 4.852487e+00
Omegainput1_s     1.830858e+01 5.253789e+00
Omegainput1_s    -1.167591e+01 4.944721e+00
Omegainput1_s     1.246062e+01 4.675576e+00
Omegainput1_s     3.012475e+00 4.770205e+00
Omegainput1_s     2.681503e+00 5.321795e+00
Omegainput1_s    -4.190158e+00 4.321263e+00
Omegainput1_s     2.451256e+01 5.801912e+00
Omegainput1_s     6.880204e+00 4.621445e+00
Omegainput1_s     1.617071e+01 5.256945e+00
Omegainput1_s     3.922920e+00 4.700674e+00
Omegainput1_s     9.401720e+00 4.782068e+00
Omegainput1_s     7.204356e+00 4.599155e+00
Omegainput1_s     5.450979e+00 4.861853e+00
Omegainput1_s     1.773310e+00 4.385047e+00
Omegainput1_s     1.851474e+01 5.343147e+00
Omegainput1_s     1.523161e+01 4.783585e+00
Omegainput1_s    -1.726728e+01 5.518426e+00
Omegainput1_s     9.014613e-01 4.871286e+00
Omegainput1_s    -1.428045e+00 4.714427e+00
Omegainput1_s     2.074852e+01 5.661041e+00
Omegainput1_s    -6.623134e+00 5.383992e+00
Omegainput1_s     6.497666e+00 4.795000e+00
Omegainput1_s     1.175402e+01 4.439368e+00
Omegainput1_s     8.048925e-01 4.409173e+00
Omegainput1_s    -9.556747e+00 4.920463e+00
Omegainput1_s     1.168679e+01 4.852390e+00
Omegainput1_s     2.021154e+01 5.554119e+00
Omegainput1_s     2.041602e+00 4.548174e+00
Omegainput1_s     2.002027e+01 5.916789e+00
Omegainput1_s     7.319105e-01 4.671597e+00
Omegainput1_s    -3.593165e+00 4.550392e+00
Omegainput1_s     4.352622e+00 5.673695e+00
Omegainput1_s    -7.544274e-01 4.704711e+00
Omegainput1_s    -2.589791e+00 4.781859e+00
Omegainput1_s    -1.286864e+01 5.262384e+00
Omegainput1_s    -2.138231e-01 4.843617e+00
Omegainput1_s    -1.313324e+00 4.935475e+00
Omegainput1_s    -8.174148e-01 4.712656e+00
Omegainput1_s     6.847059e+00 4.586648e+00
Omegainput1_s     1.761755e+01 5.008561e+00
Omegainput1_s     3.629368e+00 4.489987e+00
Omegainput1_s     1.345679e+01 4.984157e+00
Omegainput1_s     3.752435e+00 4.498008e+00
Omegainput1_s     3.392438e-02 4.723569e+00
Omegainput1_s     2.092744e+01 5.240990e+00
Omegainput1_s    -6.570287e+00 4.843645e+00
Omegainput1_s     1.941933e+01 5.237189e+00
Omegainput1_s     3.721701e+00 4.664010e+00
Omegainput1_s    -4.669143e-01 4.779615e+00
Omegainput1_s     4.349342e+00 4.346068e+00
Omegainput1_s    -5.540984e+00 5.075519e+00
Omegainput1_s    -2.352827e+00 4.113387e+00
Omegainput1_s     9.364912e-01 5.184095e+00
Omegainput1_s     3.147645e+00 4.441661e+00
Omegainput1_s     1.360738e+00 4.699953e+00
Omegainput1_s     4.230247e+00 4.687906e+00
Omegainput1_s    -1.027707e+00 4.682923e+00
Omegainput1_s     1.821106e+01 4.918625e+00
Omegainput1_s    -1.295243e+01 4.862077e+00
Omegainput1_s     4.527718e+00 4.258841e+00
Omegainput1_s     4.184881e+00 4.929189e+00
Omegainput1_s     1.643742e+01 4.989243e+00
Omegainput1_s     1.339728e+01 4.814541e+00
Omegainput1_s     2.521663e+01 5.898768e+00
Omegainput1_s     4.091087e+00 4.468877e+00
Omegainput1_s     3.390605e-02 4.715738e+00
Omegainput1_s    -6.498677e-01 4.441067e+00
Omegainput1_s     2.029756e+01 5.528905e+00
Omegainput1_s    -8.745345e+00 5.038419e+00
Omegainput1_s     9.528371e+00 4.677560e+00
Omegainput1_s    -2.201539e+00 4.188332e+00
Omegainput1_s    -1.333661e+01 5.437001e+00
Omegainput1_s     1.964321e+00 4.563304e+00
Omegainput1_s    -4.338103e+00 5.323458e+00
Omegainput1_s    -3.159181e+00 4.961265e+00
Omegainput1_s    -4.662958e+00 4.687566e+00
Omegainput1_s    -1.644808e+00 4.523237e+00
Omegainput1_s     2.248988e+01 5.894063e+00
Omegainput1_s    -1.449634e+00 4.726148e+00
Omegainput1_s    -4.803247e+00 4.919212e+00
Omegainput1_s     1.078736e+01 4.448064e+00
Omegainput1_s     8.110869e+00 4.717317e+00
Omegainput1_s     1.446248e+01 4.594625e+00
Omegainput1_s     1.356345e+01 4.901087e+00
Omegainput1_s    -1.372506e+01 5.214140e+00
Omegainput1_s     3.091654e+00 4.429617e+00
Omegainput1_s     1.849513e+01 5.320841e+00
Omegainput1_s    -3.145514e+00 4.866318e+00
Omegainput1_s    -6.097678e-01 4.962602e+00
Omegainput1_s     1.765799e+01 5.217671e+00
Omegainput1_s    -1.750707e+01 5.517491e+00
Omegainput1_s     4.467121e-01 5.800325e+00
Omegainput1_s     2.303708e+01 5.904446e+00
Omegainput1_s     2.178701e+00 4.698866e+00
Omegainput1_s    -2.225707e+00 4.722383e+00
Omegainput1_s     1.358992e+01 5.117756e+00
