                      Estimate   Std. Error
Omegainput1_s    -3.943265e+00 4.311452e+00
Omegainput1_s     9.467692e+00 4.716780e+00
Omegainput1_s     1.069734e+01 4.955774e+00
Omegainput1_s    -2.854331e+00 5.224350e+00
Omegainput1_s     3.780136e+00 4.663236e+00
Omegainput1_s     1.832828e+01 5.368971e+00
Omegainput1_s    -4.555212e+00 4.828143e+00
Omegainput1_s     7.972025e+00 4.655790e+00
Omegainput1_s     9.946566e+00 4.958172e+00
Omegainput1_s    -1.261855e+01 5.446901e+00
Omegainput1_s    -2.627759e-01 5.103559e+00
Omegainput1_s    -1.631781e+01 5.598970e+00
Omegainput1_s     5.028835e+00 4.638208e+00
Omegainput1_s     6.377133e+00 4.528581e+00
Omegainput1_s    -1.723928e+01 6.364794e+00
Omegainput1_s     4.711989e+00 4.880378e+00
Omegainput1_s    -6.219660e+00 4.786674e+00
Omegainput1_s     1.343419e+01 4.810589e+00
Omegainput1_s    -6.403935e+00 5.230723e+00
Omegainput1_s    -8.399973e-01 5.058107e+00
Omegainput1_s    -3.288667e+00 4.858654e+00
Omegainput1_s    -4.613377e-02 4.560586e+00
Omegainput1_s     5.465625e+00 4.729633e+00
Omegainput1_s     1.614378e+01 5.294317e+00
Omegainput1_s     1.682900e+01 5.096167e+00
Omegainput1_s     1.137096e+01 4.851962e+00
Omegainput1_s    -5.193084e+00 4.852233e+00
Omegainput1_s     2.240457e+01 5.470585e+00
Omegainput1_s    -2.857666e+00 5.239323e+00
Omegainput1_s     3.639709e-01 4.526902e+00
Omegainput1_s     6.295869e+00 4.703603e+00
Omegainput1_s     2.892354e+00 4.990718e+00
Omegainput1_s     2.687372e+00 4.583962e+00
Omegainput1_s     2.441178e+00 4.447011e+00
Omegainput1_s     4.781903e+00 4.720850e+00
Omegainput1_s     9.046388e+00 4.668944e+00
Omegainput1_s    -1.178936e+00 5.296331e+00
Omegainput1_s    -4.385670e+00 5.441977e+00
Omegainput1_s    -4.106273e+00 5.202254e+00
Omegainput1_s    -1.401070e+01 5.381311e+00
Omegainput1_s     6.346939e+00 4.720467e+00
Omegainput1_s     6.830376e+00 4.478590e+00
Omegainput1_s     4.757858e+00 4.522771e+00
Omegainput1_s     4.371065e+00 4.323253e+00
Omegainput1_s     1.154142e+01 4.695233e+00
Omegainput1_s    -1.485902e+00 4.776164e+00
Omegainput1_s     2.146036e+01 5.122637e+00
Omegainput1_s    -1.349793e+00 4.654251e+00
Omegainput1_s     2.447996e+01 6.129070e+00
Omegainput1_s    -9.706972e+00 5.049088e+00
Omegainput1_s    -1.241032e+00 4.782877e+00
Omegainput1_s     7.114148e+00 4.730359e+00
Omegainput1_s     1.289065e+01 4.990827e+00
Omegainput1_s    -2.291658e+00 4.418648e+00
Omegainput1_s     3.954796e-01 4.899735e+00
Omegainput1_s     1.346630e+01 4.628906e+00
Omegainput1_s    -7.710467e-01 4.853295e+00
Omegainput1_s     4.112594e+00 4.619630e+00
Omegainput1_s     4.681694e+00 4.553655e+00
Omegainput1_s     1.857885e+01 5.842533e+00
Omegainput1_s     5.137901e+00 5.721848e+00
Omegainput1_s    -2.663065e+00 4.792735e+00
Omegainput1_s    -2.053238e+00 5.067910e+00
Omegainput1_s     5.285236e+00 4.737385e+00
Omegainput1_s     2.017826e+01 5.154518e+00
Omegainput1_s    -1.391386e+00 5.243805e+00
Omegainput1_s    -1.439943e+01 5.198526e+00
Omegainput1_s     2.060776e+01 5.696567e+00
Omegainput1_s    -1.211037e+01 4.878423e+00
Omegainput1_s     8.116598e+00 4.396215e+00
Omegainput1_s    -3.102208e+00 4.624915e+00
Omegainput1_s     1.516047e+00 4.408973e+00
Omegainput1_s     5.418390e+00 4.566908e+00
Omegainput1_s    -1.633936e+00 4.609129e+00
Omegainput1_s     4.074101e+00 5.170968e+00
Omegainput1_s     5.859908e+00 4.500501e+00
Omegainput1_s     2.278683e+00 5.562681e+00
Omegainput1_s     3.827473e+00 4.856496e+00
Omegainput1_s     1.501437e+01 4.977207e+00
Omegainput1_s     9.675348e+00 4.898154e+00
Omegainput1_s    -2.461266e+00 4.669635e+00
Omegainput1_s    -4.195694e+00 5.286287e+00
Omegainput1_s     2.719733e+00 4.590833e+00
Omegainput1_s     2.451647e+01 5.895357e+00
Omegainput1_s    -1.083962e+01 5.048595e+00
Omegainput1_s     1.705952e+01 4.718047e+00
Omegainput1_s     1.050572e+01 4.442219e+00
Omegainput1_s    -1.601404e+00 4.963090e+00
Omegainput1_s    -2.714554e+00 4.552516e+00
Omegainput1_s     2.378074e+01 5.889796e+00
Omegainput1_s     1.367934e+01 4.730905e+00
Omegainput1_s     2.928718e+00 4.703699e+00
Omegainput1_s     6.185772e-01 4.829959e+00
Omegainput1_s     1.198347e+01 4.644657e+00
Omegainput1_s    -3.653301e+00 4.597986e+00
Omegainput1_s     2.845683e+00 4.661142e+00
Omegainput1_s     8.478803e+00 5.151710e+00
Omegainput1_s     2.308446e+00 4.154979e+00
Omegainput1_s     1.650624e+01 5.067384e+00
Omegainput1_s     4.422242e+00 4.667268e+00
Omegainput1_s     7.215337e+00 4.797798e+00
Omegainput1_s    -2.554912e+00 4.779119e+00
Omegainput1_s     5.274893e-01 4.547064e+00
Omegainput1_s    -6.656905e-01 4.631121e+00
Omegainput1_s     1.603112e+00 5.029343e+00
Omegainput1_s     3.022245e+00 4.471266e+00
Omegainput1_s     7.162851e+00 4.641854e+00
Omegainput1_s     9.464023e+00 4.882124e+00
Omegainput1_s     4.678773e+00 4.671162e+00
Omegainput1_s     3.000885e+00 4.546262e+00
Omegainput1_s     5.415638e+00 4.308221e+00
Omegainput1_s    -2.579824e+00 4.233793e+00
Omegainput1_s    -3.986076e-01 4.700022e+00
Omegainput1_s     5.580998e+00 4.617357e+00
Omegainput1_s     1.986659e+00 4.701807e+00
Omegainput1_s    -1.589166e+01 5.370542e+00
Omegainput1_s     3.153723e+00 4.397066e+00
Omegainput1_s    -1.487474e+01 5.253316e+00
Omegainput1_s     5.930993e+00 4.616271e+00
Omegainput1_s     1.417854e+01 4.887548e+00
Omegainput1_s    -2.237717e+00 4.696293e+00
Omegainput1_s     5.895614e-01 4.497652e+00
Omegainput1_s     1.870521e+00 4.552638e+00
Omegainput1_s    -1.725477e+00 4.654558e+00
Omegainput1_s     1.440540e+01 4.630448e+00
Omegainput1_s    -2.607094e+00 4.679012e+00
Omegainput1_s    -3.489567e+00 4.936725e+00
Omegainput1_s     2.857884e+00 4.302808e+00
Omegainput1_s    -2.013144e+00 4.545206e+00
Omegainput1_s     3.355171e+00 4.946188e+00
Omegainput1_s    -5.856215e+00 5.496977e+00
Omegainput1_s     5.281087e+00 4.597426e+00
Omegainput1_s     8.041598e+00 4.815864e+00
Omegainput1_s     1.378498e+00 4.511077e+00
Omegainput1_s    -2.916794e+00 5.084961e+00
Omegainput1_s     1.111298e+01 4.852928e+00
Omegainput1_s     2.401198e+00 5.067700e+00
Omegainput1_s     9.875587e-01 4.495824e+00
Omegainput1_s    -1.365454e+01 5.224867e+00
Omegainput1_s     3.242920e+00 4.573516e+00
Omegainput1_s     1.157050e+01 4.814924e+00
Omegainput1_s     9.248947e+00 4.614458e+00
Omegainput1_s     1.881858e+01 5.450431e+00
Omegainput1_s     6.761622e+00 4.891594e+00
Omegainput1_s     2.399268e+01 5.911492e+00
Omegainput1_s    -1.961521e+00 4.875734e+00
Omegainput1_s     5.453050e+00 4.705466e+00
Omegainput1_s    -3.798498e+00 4.535590e+00
Omegainput1_s     2.522598e+00 4.240149e+00
Omegainput1_s    -2.874556e+00 4.745610e+00
Omegainput1_s    -2.514855e+00 4.778953e+00
Omegainput1_s     1.819705e+01 5.265809e+00
Omegainput1_s     1.176213e+01 5.148466e+00
Omegainput1_s     1.021097e+01 4.745512e+00
Omegainput1_s     4.349108e+00 5.058924e+00
Omegainput1_s     1.963320e+00 4.437752e+00
Omegainput1_s    -9.105341e-01 4.449078e+00
Omegainput1_s    -4.444950e+00 4.392231e+00
Omegainput1_s     1.265340e+01 4.899861e+00
Omegainput1_s     4.852630e+00 4.598120e+00
Omegainput1_s     1.139031e+00 4.642135e+00
Omegainput1_s     1.137880e+01 4.946386e+00
Omegainput1_s     7.393402e+00 5.000178e+00
Omegainput1_s    -3.260724e+00 4.622643e+00
Omegainput1_s     6.047974e+00 4.658242e+00
Omegainput1_s    -5.436553e+00 4.983867e+00
Omegainput1_s    -4.553344e+00 5.072987e+00
Omegainput1_s    -6.580137e-01 5.109398e+00
Omegainput1_s     7.940720e+00 4.508770e+00
Omegainput1_s    -1.308129e+01 5.354166e+00
Omegainput1_s    -7.826826e+00 4.945402e+00
Omegainput1_s    -1.353608e+01 5.060223e+00
Omegainput1_s     4.482995e+00 4.384099e+00
Omegainput1_s     1.062631e+01 5.010024e+00
Omegainput1_s    -2.752819e+00 5.138935e+00
Omegainput1_s    -1.947506e+00 4.677453e+00
Omegainput1_s    -1.398679e+01 5.336923e+00
Omegainput1_s     9.132005e+00 4.734941e+00
Omegainput1_s     1.025597e+01 4.418305e+00
Omegainput1_s    -1.621800e+01 5.337840e+00
Omegainput1_s    -5.914786e-01 4.344131e+00
Omegainput1_s    -5.180979e+00 4.790655e+00
Omegainput1_s     1.186834e+01 4.711475e+00
Omegainput1_s    -1.063097e+01 4.940749e+00
Omegainput1_s     4.397764e+00 4.590105e+00
Omegainput1_s     4.244650e+00 4.612229e+00
Omegainput1_s    -1.413282e+01 5.367559e+00
Omegainput1_s     7.365385e+00 4.590997e+00
Omegainput1_s    -2.835648e+00 4.313234e+00
Omegainput1_s     2.599805e+00 4.755644e+00
Omegainput1_s    -1.970023e+00 4.621769e+00
Omegainput1_s     7.332700e-02 3.958859e+00
Omegainput1_s     1.363331e+01 4.591113e+00
Omegainput1_s     1.286714e+01 5.025388e+00
Omegainput1_s     3.181544e-01 5.057581e+00
Omegainput1_s     2.212091e+01 5.694710e+00
Omegainput1_s    -4.380978e-01 5.018628e+00
Omegainput1_s     1.641415e+01 5.268285e+00
Omegainput1_s     2.063824e+01 5.614261e+00
Omegainput1_s     2.766750e+00 4.467996e+00
Omegainput1_s     3.512829e+00 4.932095e+00
Omegainput1_s     2.182823e+01 6.003773e+00
Omegainput1_s    -8.574115e+00 5.004944e+00
Omegainput1_s    -2.875985e+00 4.479990e+00
Omegainput1_s     6.415658e+00 4.420409e+00
Omegainput1_s     9.703575e+00 4.899324e+00
Omegainput1_s     6.509995e-01 4.664687e+00
Omegainput1_s     1.445579e+01 4.725019e+00
Omegainput1_s    -5.854676e+00 5.067435e+00
Omegainput1_s     1.287218e+01 5.173984e+00
Omegainput1_s    -3.062895e+00 4.960972e+00
Omegainput1_s    -1.150182e+00 4.406711e+00
Omegainput1_s    -2.000518e+00 4.669434e+00
Omegainput1_s     8.510589e+00 4.665502e+00
Omegainput1_s    -1.736601e+00 4.713784e+00
Omegainput1_s    -1.296028e+00 4.836663e+00
Omegainput1_s     5.627573e+00 4.730976e+00
Omegainput1_s     7.048300e+00 4.244159e+00
Omegainput1_s     8.473671e+00 4.587026e+00
Omegainput1_s    -2.146830e+00 4.614507e+00
Omegainput1_s    -6.485323e+00 4.795685e+00
Omegainput1_s    -1.830880e+01 5.908093e+00
Omegainput1_s     9.953797e+00 4.801240e+00
Omegainput1_s    -2.207322e+00 4.748389e+00
Omegainput1_s     5.821998e+00 4.359040e+00
Omegainput1_s     1.206953e+00 4.861414e+00
Omegainput1_s    -1.240332e+00 4.751335e+00
Omegainput1_s     2.941717e-01 4.659758e+00
Omegainput1_s     4.528411e-01 4.862356e+00
Omegainput1_s     1.985793e+01 5.553418e+00
Omegainput1_s    -1.114062e+01 4.920373e+00
Omegainput1_s     1.084251e+01 5.019966e+00
Omegainput1_s     3.489821e+00 4.333287e+00
Omegainput1_s     1.347450e+00 4.666230e+00
Omegainput1_s     8.414349e+00 4.480319e+00
Omegainput1_s     8.682002e+00 4.804009e+00
Omegainput1_s     9.116816e+00 4.981447e+00
Omegainput1_s     2.785693e+00 4.702400e+00
Omegainput1_s    -1.196901e+01 6.001178e+00
Omegainput1_s     1.136576e+01 4.965212e+00
Omegainput1_s    -6.669513e+00 5.007972e+00
Omegainput1_s     1.043056e+00 4.917998e+00
Omegainput1_s    -2.036562e+00 4.798589e+00
Omegainput1_s    -2.033548e+00 4.461221e+00
Omegainput1_s    -9.440722e+00 5.241066e+00
Omegainput1_s     8.549372e+00 4.512372e+00
Omegainput1_s     2.144584e+01 5.740345e+00
Omegainput1_s    -1.172547e+00 5.052211e+00
Omegainput1_s     1.365469e+01 4.641906e+00
Omegainput1_s     1.373803e+01 4.668048e+00
Omegainput1_s     2.344068e+00 4.700552e+00
Omegainput1_s    -6.543835e+00 4.902899e+00
Omegainput1_s     1.843553e+01 5.306328e+00
Omegainput1_s     5.521168e+00 4.854929e+00
Omegainput1_s    -6.096029e-01 4.034724e+00
Omegainput1_s     6.716487e+00 4.722005e+00
Omegainput1_s    -1.644269e+01 5.700032e+00
Omegainput1_s     1.226889e+01 5.089464e+00
Omegainput1_s    -3.568866e-01 4.656148e+00
Omegainput1_s    -1.480540e+00 4.511840e+00
Omegainput1_s     1.701365e+00 4.473540e+00
Omegainput1_s     1.331805e+01 4.848956e+00
Omegainput1_s    -3.681419e-01 4.631369e+00
Omegainput1_s     7.644731e+00 4.343460e+00
Omegainput1_s    -4.415073e+00 4.923791e+00
Omegainput1_s     2.402935e+01 5.819250e+00
Omegainput1_s     1.154452e+01 4.733180e+00
Omegainput1_s     2.576697e+00 4.343433e+00
Omegainput1_s    -1.189332e+00 4.773352e+00
Omegainput1_s     2.763113e+00 4.874005e+00
Omegainput1_s     1.170747e+01 4.646654e+00
Omegainput1_s     3.910953e+00 4.912534e+00
Omegainput1_s     1.873423e+01 5.229604e+00
Omegainput1_s     9.222797e+00 4.723226e+00
Omegainput1_s    -4.250637e-01 4.629244e+00
Omegainput1_s     5.482897e+00 4.641881e+00
Omegainput1_s     1.550540e+01 5.182713e+00
Omegainput1_s    -6.746766e-01 4.846910e+00
Omegainput1_s    -5.951415e-01 4.479712e+00
Omegainput1_s     5.700298e+00 5.058904e+00
Omegainput1_s     1.547381e+01 4.675761e+00
Omegainput1_s     9.789533e+00 4.492018e+00
Omegainput1_s     1.859938e+01 5.489063e+00
Omegainput1_s     1.281380e+01 4.855385e+00
Omegainput1_s     5.754152e+00 4.283851e+00
Omegainput1_s     1.217139e+01 4.745784e+00
Omegainput1_s     2.103668e+00 4.770587e+00
Omegainput1_s    -8.367615e+00 5.426459e+00
Omegainput1_s    -7.921713e+00 5.059410e+00
Omegainput1_s    -3.051863e+00 4.926609e+00
Omegainput1_s    -1.360324e+00 4.676314e+00
Omegainput1_s    -3.343583e-01 4.499035e+00
Omegainput1_s     1.719192e+01 5.523231e+00
Omegainput1_s    -9.888502e-01 5.346234e+00
Omegainput1_s    -1.494845e+01 5.690439e+00
Omegainput1_s    -2.102174e+00 4.628979e+00
Omegainput1_s    -4.722295e+00 4.716899e+00
Omegainput1_s     5.306997e+00 4.329728e+00
Omegainput1_s     4.292119e+00 4.692340e+00
Omegainput1_s     2.254984e+01 5.481504e+00
Omegainput1_s     1.893089e+00 4.490689e+00
Omegainput1_s     2.531083e+01 5.873709e+00
Omegainput1_s    -5.697565e+00 4.874507e+00
Omegainput1_s     2.329183e+01 5.951712e+00
Omegainput1_s     4.359435e+00 4.704374e+00
Omegainput1_s     7.153154e+00 4.614194e+00
Omegainput1_s     5.460510e-02 4.733993e+00
Omegainput1_s     1.900336e+01 5.732343e+00
Omegainput1_s    -3.037838e+00 4.791127e+00
Omegainput1_s     3.929694e+00 4.347635e+00
Omegainput1_s    -7.999774e+00 4.713385e+00
Omegainput1_s    -1.129694e+00 4.705331e+00
Omegainput1_s    -8.221967e-01 4.722254e+00
Omegainput1_s     2.024857e+00 4.461411e+00
Omegainput1_s    -2.840728e+00 4.924675e+00
Omegainput1_s     1.258903e+01 4.589299e+00
Omegainput1_s    -1.032802e+01 5.054717e+00
Omegainput1_s     3.368468e+00 4.309717e+00
Omegainput1_s    -1.163206e+00 4.571015e+00
Omegainput1_s    -1.746864e+00 4.283411e+00
Omegainput1_s    -2.924985e+00 5.057865e+00
Omegainput1_s     1.517438e+01 4.909528e+00
Omegainput1_s    -5.946292e+00 5.114693e+00
Omegainput1_s     7.783480e+00 4.189288e+00
Omegainput1_s     6.306846e+00 4.737149e+00
Omegainput1_s     1.620044e+01 5.067617e+00
Omegainput1_s     1.064308e+01 5.040189e+00
Omegainput1_s     1.228143e+01 4.995088e+00
Omegainput1_s     1.599710e+01 4.703188e+00
Omegainput1_s     3.697913e+00 4.512539e+00
Omegainput1_s     3.904866e+00 4.785822e+00
Omegainput1_s    -1.792776e+00 4.445685e+00
Omegainput1_s     4.297472e+00 4.656391e+00
Omegainput1_s    -4.209480e+00 4.535343e+00
Omegainput1_s    -1.287867e-01 5.078285e+00
Omegainput1_s     9.949432e+00 5.035192e+00
Omegainput1_s     7.038052e+00 4.728264e+00
Omegainput1_s     1.129765e+01 4.940282e+00
Omegainput1_s    -2.400373e-01 4.945589e+00
Omegainput1_s     2.234615e+00 4.683671e+00
Omegainput1_s     1.869765e+01 5.135032e+00
Omegainput1_s     1.443314e+01 4.555722e+00
Omegainput1_s     3.181007e-02 4.975009e+00
Omegainput1_s    -9.861609e-01 4.783985e+00
Omegainput1_s     1.791853e+01 5.450602e+00
Omegainput1_s     1.546690e+01 4.858635e+00
Omegainput1_s     7.680751e+00 4.690754e+00
Omegainput1_s    -2.590201e+00 4.893763e+00
Omegainput1_s     1.591410e+01 4.810939e+00
Omegainput1_s     4.430259e-01 4.861497e+00
Omegainput1_s     5.295862e+00 4.504047e+00
Omegainput1_s     1.511622e+00 4.403410e+00
Omegainput1_s     4.639166e+00 4.605940e+00
Omegainput1_s    -8.210065e-01 4.520640e+00
Omegainput1_s     1.106479e+00 4.325301e+00
Omegainput1_s    -7.912082e-01 4.599796e+00
Omegainput1_s     3.195671e-02 4.518051e+00
Omegainput1_s     5.587602e+00 4.529753e+00
Omegainput1_s     1.850774e+00 4.508910e+00
Omegainput1_s     1.948712e+01 5.687058e+00
Omegainput1_s     1.413210e+00 5.677922e+00
Omegainput1_s    -4.472420e-01 4.033051e+00
Omegainput1_s     2.166966e+01 5.800973e+00
Omegainput1_s    -1.662731e+01 5.987597e+00
Omegainput1_s    -3.529795e-01 4.833009e+00
Omegainput1_s     3.766997e+00 4.415288e+00
Omegainput1_s     1.681415e+01 5.311198e+00
Omegainput1_s     2.505600e+00 4.532250e+00
Omegainput1_s     1.440401e+01 5.094545e+00
Omegainput1_s     5.432371e+00 4.387718e+00
Omegainput1_s    -1.744393e+00 4.999850e+00
Omegainput1_s    -9.160728e-01 4.865426e+00
Omegainput1_s    -4.209020e+00 4.784394e+00
Omegainput1_s     3.604397e+00 4.428688e+00
Omegainput1_s    -1.551575e+01 5.964553e+00
Omegainput1_s     5.493605e+00 4.388176e+00
Omegainput1_s     2.022375e-01 4.928301e+00
Omegainput1_s     9.797511e+00 4.437971e+00
Omegainput1_s    -1.110865e+01 5.117942e+00
Omegainput1_s    -1.332940e+01 5.254902e+00
Omegainput1_s    -2.374768e-01 4.624425e+00
Omegainput1_s    -8.597134e+00 5.679644e+00
Omegainput1_s    -3.523581e+00 4.947038e+00
Omegainput1_s     2.153857e+00 4.081536e+00
Omegainput1_s     3.529229e+00 4.779327e+00
Omegainput1_s     4.898796e+00 4.292960e+00
Omegainput1_s    -1.296224e+01 5.407046e+00
Omegainput1_s    -1.161215e+01 5.249630e+00
Omegainput1_s     1.098200e+01 4.855595e+00
Omegainput1_s    -1.725054e+01 5.581455e+00
Omegainput1_s     3.342888e+00 4.860534e+00
Omegainput1_s     8.032593e+00 4.978212e+00
Omegainput1_s    -5.995275e+00 5.364915e+00
Omegainput1_s     6.886946e-01 4.834367e+00
Omegainput1_s     1.239671e+01 4.413459e+00
Omegainput1_s     4.328000e+00 4.760996e+00
Omegainput1_s    -5.486920e+00 4.758944e+00
Omegainput1_s    -2.014724e+00 4.947129e+00
Omegainput1_s    -6.462163e-01 4.388108e+00
Omegainput1_s    -4.105156e-01 4.741158e+00
Omegainput1_s    -6.609002e+00 4.825322e+00
Omegainput1_s     8.255600e+00 4.637490e+00
Omegainput1_s     4.438686e+00 4.950720e+00
Omegainput1_s    -1.143981e+00 5.007561e+00
Omegainput1_s    -3.037660e+00 4.186496e+00
Omegainput1_s     2.163101e+00 4.293090e+00
Omegainput1_s     2.680434e+00 4.780160e+00
Omegainput1_s     1.314820e+01 4.921234e+00
Omegainput1_s     1.311862e+01 4.678344e+00
Omegainput1_s     1.795383e+01 4.757238e+00
Omegainput1_s    -2.865930e-01 4.555055e+00
Omegainput1_s     3.589806e+00 5.147727e+00
Omegainput1_s     8.620108e+00 4.762891e+00
Omegainput1_s    -7.649214e+00 5.697191e+00
Omegainput1_s     4.934699e+00 4.541620e+00
Omegainput1_s     2.095446e+01 5.573426e+00
Omegainput1_s     3.154795e+00 4.853648e+00
Omegainput1_s     1.316135e+01 4.630495e+00
Omegainput1_s     3.867603e-01 4.805412e+00
Omegainput1_s     1.343847e+01 4.926597e+00
Omegainput1_s     8.131754e+00 4.528388e+00
Omegainput1_s     5.567660e+00 4.752968e+00
Omegainput1_s    -1.284475e+00 4.866272e+00
Omegainput1_s     7.166133e+00 4.398942e+00
Omegainput1_s     6.214065e+00 4.754637e+00
Omegainput1_s    -3.766935e+00 4.784308e+00
Omegainput1_s     1.320574e+01 4.815328e+00
