                      Estimate   Std. Error
nu1_vt            8.222430e-03 9.654081e-02
nu1_vt            0.000000e+00 4.711718e-02
nu1_vt            0.000000e+00 4.711718e-02
nu1_vt            0.000000e+00 4.711718e-02
nu1_vt            0.000000e+00 4.711718e-02
nu1_vt            6.309745e-03 8.075424e-02
nu1_vt           -1.881418e-03 5.077091e-02
nu1_vt            0.000000e+00 4.711718e-02
nu1_vt           -4.307404e-03 6.479200e-02
nu1_vt            0.000000e+00 4.711718e-02
nu1_vt            0.000000e+00 4.711718e-02
nu1_vt            0.000000e+00 4.711718e-02
nu1_vt            0.000000e+00 4.711718e-02
nu1_vt           -1.339853e-03 4.863956e-02
nu1_vt           -3.604361e-03 5.967922e-02
nu1_vt           -6.950247e-03 8.589796e-02
nu1_vt            1.048980e-02 1.182005e-01
nu1_vt            0.000000e+00 4.711718e-02
Omegainput1_s    -4.838751e+00 5.711552e+00
Omegainput1_s     2.727812e+00 3.583801e+00
Omegainput1_s     6.558074e+00 3.484352e+00
Omegainput1_s     7.626101e+00 3.157958e+00
Omegainput1_s    -2.921992e+00 3.698466e+00
Omegainput1_s     9.782306e+00 3.516576e+00
Omegainput1_s     1.075658e+01 3.452965e+00
Omegainput1_s     3.586166e+00 3.445437e+00
Omegainput1_s     9.611418e+00 3.225265e+00
Omegainput1_s     2.698996e+00 3.727332e+00
Omegainput1_s     1.304045e+01 3.409629e+00
Omegainput1_s    -8.553612e+00 6.816754e+00
Omegainput1_s    -7.325411e+00 6.397150e+00
Omegainput1_s    -1.876714e-01 4.099849e+00
Omegainput1_s    -5.845001e+00 5.882270e+00
Omegainput1_s     3.658557e+00 3.361477e+00
Omegainput1_s     3.122874e+00 3.380673e+00
Omegainput1_s     8.461607e+00 3.514975e+00
Omegainput1_s     7.703599e+00 3.303800e+00
Omegainput1_s     2.304232e+00 3.892876e+00
Omegainput1_s    -7.133183e+00 6.362698e+00
Omegainput1_s     1.074725e+01 3.274595e+00
Omegainput1_s     1.061144e+01 3.399666e+00
Omegainput1_s     5.093933e-01 3.409756e+00
Omegainput1_s     1.081750e+01 3.423828e+00
Omegainput1_s    -8.733073e+00 6.552217e+00
Omegainput1_s     3.638116e+00 3.829151e+00
Omegainput1_s     6.744705e+00 3.099461e+00
Omegainput1_s     8.237898e+00 3.304137e+00
Omegainput1_s     7.814682e+00 3.311691e+00
Omegainput1_s     6.929958e+00 3.469311e+00
Omegainput1_s     7.367868e+00 3.225117e+00
Omegainput1_s     8.601891e+00 3.142712e+00
Omegainput1_s    -4.004731e+00 5.049930e+00
Omegainput1_s     6.799631e+00 3.528550e+00
Omegainput1_s    -6.025798e-01 4.207118e+00
Omegainput1_s    -3.533253e+00 5.426513e+00
Omegainput1_s    -1.257534e+00 4.349648e+00
Omegainput1_s     9.332496e+00 3.317054e+00
Omegainput1_s     1.131768e+01 3.392637e+00
Omegainput1_s     8.299296e+00 3.997009e+00
Omegainput1_s    -5.113696e+00 5.179758e+00
Omegainput1_s     4.587317e+00 3.611044e+00
Omegainput1_s     9.484132e+00 3.570733e+00
Omegainput1_s     1.019758e+01 3.720204e+00
Omegainput1_s    -9.441904e+00 6.497900e+00
Omegainput1_s    -8.847380e+00 7.152486e+00
Omegainput1_s     2.247306e+00 3.722672e+00
Omegainput1_s    -9.556854e-01 4.571375e+00
Omegainput1_s    -6.845587e+00 5.094606e+00
Omegainput1_s    -6.035057e+00 5.979905e+00
Omegainput1_s     9.592373e+00 3.353872e+00
Omegainput1_s     8.720091e+00 3.378922e+00
Omegainput1_s    -1.289078e+00 4.508401e+00
Omegainput1_s    -7.955204e+00 8.303643e+00
Omegainput1_s     7.327202e+00 3.116823e+00
Omegainput1_s    -3.377133e-01 3.913318e+00
Omegainput1_s     9.234093e+00 3.610720e+00
Omegainput1_s     1.139776e+01 3.335068e+00
Omegainput1_s     5.439865e+00 4.122547e+00
Omegainput1_s     3.589597e+00 3.215321e+00
Omegainput1_s     1.308300e+01 3.350383e+00
Omegainput1_s     1.187994e+01 3.346525e+00
Omegainput1_s    -7.969998e+00 7.678213e+00
Omegainput1_s     1.040218e+01 3.212483e+00
Omegainput1_s    -8.074443e+00 7.232751e+00
Omegainput1_s    -1.832643e+00 3.561986e+00
Omegainput1_s     1.016233e+01 3.561353e+00
Omegainput1_s     9.103671e+00 3.379903e+00
Omegainput1_s     5.686927e+00 3.596230e+00
Omegainput1_s     9.490076e+00 3.378020e+00
Omegainput1_s     4.199716e+00 3.096221e+00
Omegainput1_s    -5.182721e+00 4.917765e+00
Omegainput1_s    -7.799512e+00 7.483674e+00
Omegainput1_s    -7.569255e+00 8.581725e+00
Omegainput1_s     6.029153e+00 3.326555e+00
Omegainput1_s     5.981955e+00 3.490273e+00
Omegainput1_s     9.508503e+00 3.331458e+00
Omegainput1_s     8.809619e+00 3.538614e+00
Omegainput1_s     1.420834e+01 3.421024e+00
Omegainput1_s     7.666066e-01 5.078432e+00
Omegainput1_s     9.945745e-01 4.072234e+00
Omegainput1_s     1.474883e+01 3.475694e+00
Omegainput1_s     1.442988e+01 3.551504e+00
Omegainput1_s     9.441754e+00 3.350256e+00
Omegainput1_s    -6.302227e+00 5.108741e+00
Omegainput1_s     8.340837e+00 3.408970e+00
Omegainput1_s     8.011274e+00 3.477194e+00
Omegainput1_s    -1.512859e+00 4.558558e+00
Omegainput1_s     6.380674e+00 3.291421e+00
Omegainput1_s     6.341326e+00 3.559048e+00
Omegainput1_s    -1.372191e+00 4.276064e+00
Omegainput1_s     6.025608e+00 3.427331e+00
Omegainput1_s    -6.915251e+00 5.290474e+00
Omegainput1_s    -3.233683e+00 5.866811e+00
Omegainput1_s     6.646139e+00 2.983093e+00
Omegainput1_s    -9.368090e+00 6.361240e+00
Omegainput1_s     5.812572e+00 2.998508e+00
Omegainput1_s    -6.656415e+00 6.958420e+00
Omegainput1_s    -4.689776e+00 5.596406e+00
Omegainput1_s    -6.872117e+00 7.337396e+00
Omegainput1_s     6.534465e+00 3.746041e+00
Omegainput1_s    -8.559323e+00 6.368191e+00
Omegainput1_s     8.104104e+00 3.147716e+00
Omegainput1_s    -7.379272e+00 5.778809e+00
Omegainput1_s     1.328693e+01 3.365805e+00
Omegainput1_s     7.302835e+00 3.373705e+00
Omegainput1_s     5.930161e+00 3.800892e+00
Omegainput1_s     3.544803e+00 3.661680e+00
Omegainput1_s     1.096622e+01 3.295276e+00
Omegainput1_s    -2.759402e+00 4.574276e+00
Omegainput1_s     5.807100e+00 3.375679e+00
Omegainput1_s     5.736994e+00 3.081566e+00
Omegainput1_s     6.175680e+00 3.166016e+00
Omegainput1_s    -4.826794e+00 5.566013e+00
Omegainput1_s     4.121183e+00 3.234936e+00
Omegainput1_s     1.305958e+01 3.395591e+00
Omegainput1_s    -4.783482e+00 4.736199e+00
Omegainput1_s    -2.691788e-01 4.169010e+00
Omegainput1_s     9.587913e+00 3.481641e+00
Omegainput1_s    -8.881818e+00 7.104334e+00
Omegainput1_s    -7.968621e+00 6.164950e+00
Omegainput1_s    -5.275762e+00 4.969298e+00
Omegainput1_s    -4.033864e+00 4.672322e+00
Omegainput1_s    -5.709645e+00 4.690852e+00
Omegainput1_s     3.788832e+00 3.347464e+00
Omegainput1_s     7.375527e+00 3.164349e+00
Omegainput1_s    -7.738555e+00 8.542340e+00
Omegainput1_s     9.611695e+00 3.259035e+00
Omegainput1_s    -7.880220e+00 5.649575e+00
Omegainput1_s     1.027097e+01 3.298972e+00
Omegainput1_s     1.011042e+01 3.321244e+00
Omegainput1_s     2.832107e+00 3.600660e+00
Omegainput1_s    -6.509956e+00 5.174323e+00
Omegainput1_s    -4.745091e+00 4.967592e+00
Omegainput1_s     1.067240e+01 3.375275e+00
Omegainput1_s     1.345218e+01 3.506102e+00
Omegainput1_s    -4.032860e+00 4.482351e+00
Omegainput1_s    -5.422872e+00 5.786634e+00
Omegainput1_s     7.583021e+00 3.163932e+00
Omegainput1_s    -9.542307e-01 3.581787e+00
Omegainput1_s     4.690932e+00 3.667374e+00
Omegainput1_s     4.448849e+00 3.536121e+00
Omegainput1_s    -5.770176e+00 6.783285e+00
Omegainput1_s    -4.704331e+00 4.845104e+00
Omegainput1_s     9.474690e+00 3.280413e+00
Omegainput1_s     6.123622e+00 3.432073e+00
Omegainput1_s     3.219167e+00 3.840672e+00
Omegainput1_s    -4.111751e+00 5.125281e+00
Omegainput1_s     1.311856e+01 3.381596e+00
Omegainput1_s     3.243268e+00 3.548525e+00
Omegainput1_s    -2.933074e+00 4.894100e+00
Omegainput1_s    -4.833982e+00 4.967919e+00
Omegainput1_s    -5.649521e+00 6.248509e+00
Omegainput1_s    -2.059789e+00 4.404542e+00
Omegainput1_s     1.272329e+01 3.501606e+00
Omegainput1_s     7.021670e+00 3.162504e+00
Omegainput1_s     1.043194e+01 3.545249e+00
Omegainput1_s     5.780060e+00 3.580112e+00
Omegainput1_s     1.643353e+00 4.125925e+00
Omegainput1_s    -9.529348e+00 7.919999e+00
Omegainput1_s    -8.384466e+00 6.592090e+00
Omegainput1_s    -1.566951e+00 4.538331e+00
Omegainput1_s    -8.275027e+00 7.808548e+00
Omegainput1_s     3.302100e+00 3.727503e+00
Omegainput1_s    -8.157917e+00 6.558229e+00
Omegainput1_s    -8.217572e+00 6.251116e+00
Omegainput1_s    -7.493638e+00 7.157583e+00
Omegainput1_s     6.020009e+00 3.482791e+00
Omegainput1_s    -5.221759e+00 5.113667e+00
Omegainput1_s     4.231460e+00 3.669175e+00
Omegainput1_s    -2.126221e+00 4.970957e+00
Omegainput1_s     4.944873e+00 3.385331e+00
Omegainput1_s     1.012259e+00 4.201857e+00
Omegainput1_s     2.202608e+00 3.629365e+00
Omegainput1_s    -2.415974e+00 3.490912e+00
Omegainput1_s     2.388741e+00 4.103990e+00
Omegainput1_s     2.718040e-02 4.535110e+00
Omegainput1_s     4.380212e+00 3.231171e+00
Omegainput1_s     6.326247e+00 3.340237e+00
Omegainput1_s     3.906108e+00 3.190668e+00
Omegainput1_s     8.662221e+00 3.032940e+00
Omegainput1_s     1.010414e+01 3.374746e+00
Omegainput1_s     1.029477e+01 3.293492e+00
Omegainput1_s     6.937842e+00 3.766871e+00
Omegainput1_s     6.816758e+00 3.484722e+00
Omegainput1_s     6.957227e+00 3.333344e+00
Omegainput1_s     9.372090e+00 3.258511e+00
Omegainput1_s     9.925883e+00 3.227955e+00
Omegainput1_s    -6.755291e+00 7.916247e+00
Omegainput1_s     6.094656e+00 3.552561e+00
Omegainput1_s     1.033151e+01 3.228164e+00
Omegainput1_s    -6.529746e+00 5.671194e+00
Omegainput1_s     1.176580e+01 3.378481e+00
Omegainput1_s    -6.782029e+00 5.437051e+00
Omegainput1_s     1.717647e+00 4.298335e+00
Omegainput1_s     6.226789e+00 3.326921e+00
Omegainput1_s     8.467416e+00 3.217054e+00
Omegainput1_s     1.295015e+01 3.337652e+00
Omegainput1_s     1.845742e-01 3.879826e+00
Omegainput1_s     9.080922e+00 3.481505e+00
Omegainput1_s    -7.220646e+00 5.650093e+00
Omegainput1_s     1.738344e-01 4.008110e+00
Omegainput1_s    -2.214215e+00 4.939709e+00
Omegainput1_s     9.440819e+00 3.260736e+00
Omegainput1_s     8.302445e+00 3.351628e+00
Omegainput1_s     9.492740e-01 4.058825e+00
Omegainput1_s     3.264143e+00 3.617821e+00
Omegainput1_s     4.094644e+00 3.412323e+00
Omegainput1_s     1.530852e+01 3.522006e+00
Omegainput1_s    -6.788318e+00 5.843683e+00
Omegainput1_s    -4.393860e+00 5.342542e+00
Omegainput1_s     2.716954e+00 3.498567e+00
Omegainput1_s     4.889506e+00 3.627406e+00
Omegainput1_s     1.324708e+01 3.477770e+00
Omegainput1_s     8.370748e+00 3.144944e+00
Omegainput1_s    -4.672773e+00 4.727994e+00
Omegainput1_s    -3.574912e+00 5.033919e+00
Omegainput1_s    -3.696473e+00 4.340887e+00
Omegainput1_s     8.260403e+00 3.197901e+00
Omegainput1_s    -3.973396e+00 5.224027e+00
Omegainput1_s    -6.198750e+00 6.866996e+00
Omegainput1_s     8.313698e+00 3.128247e+00
Omegainput1_s     4.668165e+00 4.458126e+00
Omegainput1_s    -5.604998e+00 6.845344e+00
Omegainput1_s    -9.349479e+00 6.330388e+00
Omegainput1_s    -2.264523e-01 4.143351e+00
Omegainput1_s     1.239622e+01 3.435862e+00
Omegainput1_s     1.987343e-01 4.577686e+00
Omegainput1_s     3.276586e+00 4.269527e+00
Omegainput1_s    -8.034316e+00 6.747431e+00
Omegainput1_s     6.423750e+00 3.645438e+00
Omegainput1_s     1.156350e+01 3.245927e+00
Omegainput1_s     2.583636e+00 4.121703e+00
Omegainput1_s    -6.666955e+00 7.056797e+00
Omegainput1_s     6.819177e+00 3.708661e+00
Omegainput1_s     7.515892e+00 3.398934e+00
Omegainput1_s    -5.475368e+00 5.215506e+00
Omegainput1_s    -7.952143e+00 6.812116e+00
Omegainput1_s    -2.580929e+00 3.449733e+00
Omegainput1_s     1.193211e+01 3.609660e+00
Omegainput1_s    -1.072275e+00 4.755785e+00
Omegainput1_s     5.946639e-01 3.344097e+00
Omegainput1_s     6.298977e+00 3.229580e+00
Omegainput1_s     1.186134e+01 3.507852e+00
Omegainput1_s     2.625962e+00 3.533688e+00
Omegainput1_s    -8.000252e+00 6.299144e+00
Omegainput1_s     9.879214e+00 3.305727e+00
Omegainput1_s    -6.386050e+00 4.807194e+00
Omegainput1_s     9.716361e-02 3.974345e+00
Omegainput1_s    -7.613064e+00 5.538282e+00
Omegainput1_s     1.469617e+00 3.893100e+00
Omegainput1_s     3.622142e+00 4.171618e+00
Omegainput1_s     1.039883e+01 3.322276e+00
Omegainput1_s    -3.389584e+00 4.972014e+00
Omegainput1_s     1.137324e+00 3.580282e+00
Omegainput1_s    -7.762146e+00 7.355580e+00
Omegainput1_s     1.591635e+00 3.354053e+00
Omegainput1_s     3.910797e-01 4.674810e+00
Omegainput1_s     1.231563e-01 4.455911e+00
Omegainput1_s     9.797710e+00 3.168207e+00
Omegainput1_s    -8.369863e+00 5.505068e+00
Omegainput1_s     6.891766e+00 3.002899e+00
Omegainput1_s    -9.340721e+00 6.995177e+00
Omegainput1_s     8.087285e+00 3.327788e+00
Omegainput1_s     9.072478e+00 3.230932e+00
Omegainput1_s     1.611669e+00 4.060574e+00
Omegainput1_s    -7.305534e+00 6.489735e+00
Omegainput1_s     6.399912e+00 3.136763e+00
Omegainput1_s     7.771418e+00 3.339746e+00
Omegainput1_s     1.091079e+01 3.349223e+00
Omegainput1_s    -9.004879e+00 7.206259e+00
Omegainput1_s     8.459752e+00 3.403853e+00
Omegainput1_s    -3.253890e+00 5.045620e+00
Omegainput1_s    -5.408680e+00 6.015500e+00
Omegainput1_s     6.940373e+00 3.518565e+00
Omegainput1_s    -9.840866e+00 6.698871e+00
Omegainput1_s    -7.980279e+00 5.244588e+00
Omegainput1_s     5.600467e+00 3.153444e+00
Omegainput1_s    -2.795796e+00 4.554036e+00
Omegainput1_s    -5.228996e+00 4.750451e+00
Omegainput1_s     6.988107e+00 3.336887e+00
Omegainput1_s     7.457708e-01 4.177435e+00
Omegainput1_s    -2.214595e+00 4.540601e+00
Omegainput1_s    -8.957913e+00 8.143943e+00
Omegainput1_s     8.809189e+00 3.267251e+00
Omegainput1_s     5.566822e+00 3.421959e+00
Omegainput1_s    -4.457839e+00 5.180616e+00
Omegainput1_s    -3.674803e+00 4.666328e+00
Omegainput1_s     8.882150e+00 3.276421e+00
Omegainput1_s     4.929847e+00 2.969579e+00
Omegainput1_s    -6.848309e+00 5.805706e+00
Omegainput1_s     8.525808e-02 4.358526e+00
Omegainput1_s    -7.603858e+00 5.730744e+00
Omegainput1_s     1.015673e+01 3.358214e+00
Omegainput1_s     6.446092e+00 3.553191e+00
Omegainput1_s     4.019440e+00 3.948187e+00
Omegainput1_s    -2.182457e-01 4.856459e+00
Omegainput1_s    -6.860395e+00 6.385607e+00
Omegainput1_s    -4.031730e+00 5.189371e+00
Omegainput1_s     5.921700e+00 3.199288e+00
Omegainput1_s    -1.905462e+00 3.690446e+00
Omegainput1_s     8.580113e-01 3.686599e+00
Omegainput1_s     1.550915e+01 3.805596e+00
Omegainput1_s    -6.644466e+00 5.382858e+00
Omegainput1_s     1.089847e+01 3.209814e+00
Omegainput1_s    -6.221575e+00 4.828703e+00
Omegainput1_s     1.227707e+01 3.322779e+00
Omegainput1_s     9.783934e+00 3.468050e+00
Omegainput1_s     6.045995e+00 3.479371e+00
Omegainput1_s     7.148962e+00 3.342403e+00
Omegainput1_s    -3.938936e+00 4.890409e+00
Omegainput1_s    -4.349129e+00 5.177238e+00
Omegainput1_s     5.282642e-01 3.712055e+00
Omegainput1_s     3.918870e+00 3.682102e+00
Omegainput1_s    -3.541099e+00 4.128833e+00
Omegainput1_s    -5.756273e+00 4.704482e+00
Omegainput1_s    -2.709231e+00 4.423543e+00
Omegainput1_s    -9.831780e+00 8.592303e+00
Omegainput1_s     9.437026e+00 3.065940e+00
Omegainput1_s     5.787420e+00 3.251714e+00
Omegainput1_s     8.928620e+00 3.326587e+00
Omegainput1_s     5.769586e+00 3.414254e+00
Omegainput1_s     1.061084e+01 3.280433e+00
Omegainput1_s     2.877741e+00 4.160217e+00
Omegainput1_s     9.023945e+00 3.234358e+00
Omegainput1_s     1.604085e+00 3.862984e+00
Omegainput1_s    -8.013582e-01 4.513060e+00
Omegainput1_s     1.176188e+00 3.797522e+00
Omegainput1_s     3.355397e+00 3.699237e+00
Omegainput1_s    -4.962690e+00 6.111914e+00
Omegainput1_s    -7.816807e+00 6.614808e+00
Omegainput1_s    -3.224120e+00 4.787012e+00
Omegainput1_s     3.215605e+00 3.928528e+00
Omegainput1_s    -8.273790e+00 6.117412e+00
Omegainput1_s     8.561333e+00 3.390060e+00
Omegainput1_s     6.502589e+00 3.097298e+00
Omegainput1_s    -1.900405e+00 3.839815e+00
Omegainput1_s    -4.983705e-01 3.918191e+00
Omegainput1_s    -4.182222e-01 4.121183e+00
Omegainput1_s    -9.781655e+00 8.968199e+00
Omegainput1_s    -8.939168e+00 8.315461e+00
Omegainput1_s    -3.001863e+00 4.564387e+00
Omegainput1_s    -8.438306e+00 7.173696e+00
Omegainput1_s     1.374564e+01 3.394104e+00
Omegainput1_s     4.376278e+00 3.191757e+00
Omegainput1_s     6.222617e+00 3.377008e+00
Omegainput1_s    -1.242136e-01 4.186753e+00
Omegainput1_s    -3.854677e+00 4.508387e+00
Omegainput1_s    -7.754597e-01 3.827951e+00
Omegainput1_s     3.757927e+00 3.727577e+00
Omegainput1_s     5.731962e-01 4.146063e+00
Omegainput1_s    -4.524809e+00 5.119147e+00
Omegainput1_s     3.602007e+00 3.561431e+00
Omegainput1_s     2.673538e+00 3.463244e+00
Omegainput1_s     9.704873e+00 3.496224e+00
Omegainput1_s     7.041745e+00 3.400153e+00
Omegainput1_s     1.328846e+01 3.432560e+00
Omegainput1_s    -6.125979e+00 8.954001e+00
Omegainput1_s    -4.354636e+00 5.874425e+00
Omegainput1_s     7.831833e+00 3.437917e+00
Omegainput1_s    -1.909358e+00 5.639219e+00
Omegainput1_s     7.897106e+00 3.512804e+00
Omegainput1_s     3.431270e+00 3.659687e+00
Omegainput1_s    -8.968991e+00 6.527378e+00
Omegainput1_s    -1.255738e+00 3.868663e+00
Omegainput1_s     6.975677e+00 3.292283e+00
Omegainput1_s    -8.650400e+00 7.894610e+00
Omegainput1_s     1.221735e+01 3.372459e+00
Omegainput1_s     5.962742e+00 3.332892e+00
Omegainput1_s     8.074206e+00 3.439233e+00
Omegainput1_s    -6.910584e+00 5.264185e+00
Omegainput1_s     8.693376e+00 3.267284e+00
Omegainput1_s    -9.335814e+00 6.643291e+00
Omegainput1_s    -6.021044e+00 8.651297e+00
Omegainput1_s    -1.693395e+00 3.773879e+00
Omegainput1_s     5.916784e+00 3.413368e+00
Omegainput1_s    -6.959230e+00 8.922329e+00
Omegainput1_s    -4.897971e+00 5.296093e+00
Omegainput1_s     9.110803e+00 2.964269e+00
Omegainput1_s     7.915829e+00 3.395602e+00
Omegainput1_s    -8.336563e+00 8.083343e+00
Omegainput1_s     9.039139e+00 3.476718e+00
Omegainput1_s    -4.587667e+00 5.123430e+00
Omegainput1_s     2.833698e+00 3.533730e+00
Omegainput1_s     1.099800e+00 4.408648e+00
Omegainput1_s    -8.298351e+00 7.500765e+00
Omegainput1_s    -2.743450e+00 3.948250e+00
Omegainput1_s    -8.004049e+00 6.360762e+00
Omegainput1_s     4.663636e+00 3.556395e+00
Omegainput1_s     4.876272e+00 3.491557e+00
Omegainput1_s     9.491538e+00 3.384365e+00
Omegainput1_s     4.585856e+00 3.824446e+00
Omegainput1_s     4.674458e+00 3.372985e+00
Omegainput1_s     8.462743e+00 3.595147e+00
Omegainput1_s     6.984003e+00 3.369107e+00
Omegainput1_s     1.270413e+01 3.403075e+00
Omegainput1_s     5.495507e-01 3.563576e+00
Omegainput1_s     5.970058e+00 3.403495e+00
Omegainput1_s    -3.531996e+00 4.095767e+00
Omegainput1_s    -6.111758e-01 4.359094e+00
Omegainput1_s     1.248114e+01 3.425231e+00
Omegainput1_s     7.641180e+00 3.054353e+00
Omegainput1_s     8.050883e+00 3.767266e+00
Omegainput1_s    -4.591520e+00 4.564074e+00
Omegainput1_s     1.812699e+00 4.088169e+00
Omegainput1_s    -5.498842e+00 5.271900e+00
Omegainput1_s     3.088422e+00 3.156401e+00
Omegainput1_s     9.349670e+00 3.027301e+00
Omegainput1_s     1.757957e+00 4.104157e+00
Omegainput1_s    -1.051550e+00 4.625653e+00
Omegainput1_s     1.061566e+01 3.407508e+00
Omegainput1_s     3.092289e+00 4.002034e+00
Omegainput1_s     3.101023e+00 3.876181e+00
Omegainput1_s     7.707528e+00 3.357097e+00
Omegainput1_s     7.575458e+00 3.382707e+00
Omegainput1_s     4.553106e-01 4.456993e+00
Omegainput1_s    -4.884125e+00 5.538753e+00
Omegainput1_s     9.473767e+00 3.380480e+00
Omegainput1_s    -8.141165e+00 8.301268e+00
Omegainput1_s     5.326942e+00 3.501411e+00
Omegainput1_s     1.011534e+01 3.324640e+00
Omegainput1_s    -3.080264e+00 4.680821e+00
Omegainput1_s     3.416741e+00 3.589240e+00
Omegainput1_s     9.045033e+00 3.363543e+00
Omegainput1_s    -5.898621e+00 5.534893e+00
Omegainput1_s    -8.115800e+00 5.519879e+00
Omegainput1_s     1.588010e-01 3.761031e+00
Omegainput1_s    -7.289149e-02 4.186983e+00
Omegainput1_s     7.224038e+00 3.432372e+00
