                      Estimate   Std. Error
Omegainput1_s     9.891126e+00 1.054604e+01
Omegainput1_s    -6.679311e+00 7.743046e+00
Omegainput1_s    -2.034971e+01 6.456041e+00
Omegainput1_s    -6.988175e+00 7.999784e+00
Omegainput1_s     8.426537e+00 9.580129e+00
Omegainput1_s     3.268692e-01 8.359927e+00
Omegainput1_s    -7.743172e+00 7.373915e+00
Omegainput1_s     5.352147e-01 9.391267e+00
Omegainput1_s     8.575472e+00 1.026726e+01
Omegainput1_s     9.663354e+00 8.881309e+00
Omegainput1_s    -4.470694e+00 8.603789e+00
Omegainput1_s     1.015673e+01 1.041566e+01
Omegainput1_s     1.259493e+01 1.165179e+01
Omegainput1_s     2.216215e+01 1.313002e+01
Omegainput1_s     4.568274e+00 1.004941e+01
Omegainput1_s     3.636945e+00 8.814309e+00
Omegainput1_s     2.015664e+01 1.270263e+01
Omegainput1_s     9.986363e+00 1.059268e+01
Omegainput1_s    -1.089649e+01 7.231535e+00
Omegainput1_s     1.208218e+00 8.350833e+00
Omegainput1_s     4.723422e+00 1.005087e+01
Omegainput1_s     6.481296e+00 9.553648e+00
Omegainput1_s    -1.005364e+01 7.439479e+00
Omegainput1_s     2.228480e+01 1.356194e+01
Omegainput1_s     2.338168e+00 9.581798e+00
Omegainput1_s     3.460579e+00 9.005037e+00
Omegainput1_s    -7.620549e+00 7.078435e+00
Omegainput1_s    -6.171160e+00 7.815094e+00
Omegainput1_s     5.501705e+00 9.520611e+00
Omegainput1_s    -2.449885e+01 5.799655e+00
Omegainput1_s    -3.379286e+00 8.232109e+00
Omegainput1_s    -1.618714e-01 8.623054e+00
Omegainput1_s     2.010149e+01 1.275414e+01
Omegainput1_s    -2.951338e+01 6.134722e+00
Omegainput1_s     1.634636e+01 1.186964e+01
Omegainput1_s     2.588907e+00 9.574458e+00
Omegainput1_s    -1.595066e+01 7.015353e+00
Omegainput1_s    -1.940172e+01 6.584272e+00
Omegainput1_s     7.077546e+00 9.483543e+00
Omegainput1_s    -1.038227e+01 7.262615e+00
Omegainput1_s    -9.629203e+00 6.856289e+00
Omegainput1_s    -9.389773e-01 8.153360e+00
Omegainput1_s     1.984035e+01 1.383134e+01
Omegainput1_s     1.823013e+01 1.322408e+01
Omegainput1_s     8.171239e+00 1.036653e+01
Omegainput1_s    -2.407079e+01 6.195918e+00
Omegainput1_s     1.645149e+01 1.145182e+01
Omegainput1_s    -5.378897e+00 7.738294e+00
Omegainput1_s     1.004081e+01 1.053830e+01
Omegainput1_s    -9.489336e-01 8.734134e+00
Omegainput1_s     9.698762e+00 1.065182e+01
Omegainput1_s    -1.009751e+00 8.439706e+00
Omegainput1_s     4.591182e+00 1.005446e+01
Omegainput1_s    -2.273188e+01 5.800099e+00
Omegainput1_s     6.394404e+00 9.319696e+00
Omegainput1_s     4.002024e+00 9.382279e+00
Omegainput1_s    -2.394516e+01 5.742264e+00
Omegainput1_s    -1.097687e+00 8.126156e+00
Omegainput1_s     7.524205e+00 9.762641e+00
Omegainput1_s    -1.749441e+01 6.395366e+00
Omegainput1_s     2.607576e-01 8.859291e+00
Omegainput1_s     1.733443e+01 1.290637e+01
Omegainput1_s     1.144778e+01 1.033509e+01
Omegainput1_s     7.513866e+00 9.921679e+00
Omegainput1_s    -5.012122e+00 7.952454e+00
Omegainput1_s    -7.663131e+00 6.735086e+00
Omegainput1_s     1.239953e+01 1.181593e+01
Omegainput1_s     4.132332e+00 9.115112e+00
Omegainput1_s     3.454025e+00 9.073225e+00
Omegainput1_s    -1.432675e+00 8.626558e+00
Omegainput1_s     1.820272e+01 1.335024e+01
Omegainput1_s     1.384989e+01 1.068587e+01
Omegainput1_s     1.498591e+01 1.193291e+01
Omegainput1_s     7.144976e-01 8.534722e+00
Omegainput1_s     1.753600e+01 1.263481e+01
Omegainput1_s    -3.739227e+01 6.210681e+00
Omegainput1_s    -3.243015e+01 6.147717e+00
Omegainput1_s     1.129962e+01 1.014910e+01
Omegainput1_s     5.253811e+00 9.188341e+00
Omegainput1_s     2.020858e+01 1.361279e+01
Omegainput1_s    -1.949580e+01 6.567343e+00
Omegainput1_s     1.964846e+00 1.010381e+01
Omegainput1_s     1.917779e+01 1.238796e+01
Omegainput1_s    -5.354460e+00 7.957012e+00
Omegainput1_s    -8.985736e+00 7.362448e+00
Omegainput1_s    -2.698540e+01 6.015883e+00
Omegainput1_s     9.756319e+00 1.018747e+01
Omegainput1_s    -6.649691e+00 7.453800e+00
Omegainput1_s    -3.891190e+01 6.572983e+00
Omegainput1_s    -1.414256e+01 6.236618e+00
Omegainput1_s     8.750920e+00 1.015529e+01
Omegainput1_s     1.431929e+01 1.289397e+01
Omegainput1_s    -1.985064e+01 7.340311e+00
Omegainput1_s    -9.338022e+00 7.260509e+00
Omegainput1_s     1.093822e+01 1.088706e+01
Omegainput1_s    -8.186921e+00 7.285057e+00
Omegainput1_s     8.874777e+00 9.982010e+00
Omegainput1_s     9.234667e+00 9.490427e+00
Omegainput1_s     1.276553e+01 1.113818e+01
Omegainput1_s     5.785304e+00 1.018616e+01
Omegainput1_s     7.706486e+00 1.009516e+01
Omegainput1_s     1.750053e+01 1.636801e+01
Omegainput1_s     1.401165e+01 1.103287e+01
Omegainput1_s     1.818602e+01 1.358044e+01
Omegainput1_s    -2.625626e+01 6.038600e+00
Omegainput1_s     8.957757e+00 9.881132e+00
Omegainput1_s     2.747446e+00 8.803072e+00
Omegainput1_s     1.867585e+01 1.249719e+01
Omegainput1_s    -4.581632e+00 8.518214e+00
Omegainput1_s    -1.115469e+00 8.658520e+00
Omegainput1_s     2.425494e+00 8.472706e+00
Omegainput1_s     9.953548e+00 9.923185e+00
Omegainput1_s    -6.794808e-01 8.799635e+00
Omegainput1_s    -2.708588e+01 6.014360e+00
Omegainput1_s     1.021372e+01 1.046289e+01
Omegainput1_s     2.255922e+00 9.634049e+00
Omegainput1_s     2.036089e+00 8.738418e+00
Omegainput1_s     1.170309e+01 1.018216e+01
Omegainput1_s     2.854366e-01 8.272312e+00
Omegainput1_s     1.851383e+01 1.251826e+01
Omegainput1_s     1.314840e+01 1.124107e+01
Omegainput1_s    -1.625261e+01 6.457949e+00
Omegainput1_s     2.658237e+00 9.630057e+00
Omegainput1_s     1.453478e+01 1.286491e+01
Omegainput1_s    -1.204297e+01 7.634365e+00
Omegainput1_s    -1.362012e+01 6.793313e+00
Omegainput1_s    -1.008755e+01 6.865821e+00
Omegainput1_s     1.397708e+01 1.075102e+01
Omegainput1_s    -1.393935e+01 6.533323e+00
Omegainput1_s     7.027267e+00 1.048688e+01
Omegainput1_s     1.805393e+01 1.181043e+01
Omegainput1_s    -7.042665e+00 7.626517e+00
Omegainput1_s     1.906349e+01 1.429740e+01
Omegainput1_s     1.631450e+01 1.158678e+01
Omegainput1_s     1.555324e+01 1.197353e+01
Omegainput1_s     1.134659e+01 9.888935e+00
Omegainput1_s    -2.424521e+01 6.261769e+00
Omegainput1_s     1.045496e+01 1.031301e+01
Omegainput1_s     5.144857e+00 9.896413e+00
Omegainput1_s    -8.384893e+00 7.351855e+00
Omegainput1_s     1.007545e+00 8.467927e+00
Omegainput1_s    -8.125686e+00 7.427129e+00
Omegainput1_s     8.372071e+00 1.027670e+01
Omegainput1_s     1.767489e+01 1.282411e+01
Omegainput1_s    -6.654912e+00 7.475356e+00
Omegainput1_s     1.059036e+01 9.684325e+00
Omegainput1_s    -4.769710e+00 8.097441e+00
Omegainput1_s     5.439969e+00 9.942780e+00
Omegainput1_s    -1.851008e+01 6.284275e+00
Omegainput1_s    -2.406200e+01 6.280511e+00
Omegainput1_s     4.140554e+00 9.956130e+00
Omegainput1_s    -1.237108e+01 7.295994e+00
Omegainput1_s     7.418191e+00 9.556567e+00
Omegainput1_s     9.448445e-01 9.363362e+00
Omegainput1_s    -2.216830e+00 8.215232e+00
Omegainput1_s    -7.249907e+00 8.110889e+00
Omegainput1_s    -1.313475e+00 9.553796e+00
Omegainput1_s     1.102481e+01 1.467472e+01
Omegainput1_s     1.176661e+01 1.054769e+01
Omegainput1_s    -1.924109e+01 6.274900e+00
Omegainput1_s     1.349324e+01 1.130901e+01
Omegainput1_s    -3.985782e+00 8.039328e+00
Omegainput1_s     4.049122e+00 8.976823e+00
Omegainput1_s     1.287366e+01 1.044457e+01
Omegainput1_s    -1.933069e+01 6.675518e+00
Omegainput1_s     2.196449e+01 1.308421e+01
Omegainput1_s    -5.084730e+00 8.120555e+00
Omegainput1_s     1.565061e+01 1.249597e+01
Omegainput1_s     1.842660e+01 1.262513e+01
Omegainput1_s    -5.327905e+00 7.102923e+00
Omegainput1_s    -2.977156e+00 9.142293e+00
Omegainput1_s     2.174834e+01 1.350222e+01
Omegainput1_s     1.057939e-01 7.510258e+00
Omegainput1_s    -7.984454e+00 7.806488e+00
Omegainput1_s    -5.895158e+00 7.814502e+00
Omegainput1_s    -1.838701e+00 8.320560e+00
Omegainput1_s     1.248661e+01 1.088062e+01
Omegainput1_s     1.303229e+01 1.008830e+01
Omegainput1_s     3.998553e+00 9.072355e+00
Omegainput1_s    -8.577928e+00 7.389224e+00
Omegainput1_s     1.366500e+01 1.072692e+01
Omegainput1_s     1.702780e+01 1.223570e+01
Omegainput1_s     4.236173e+00 9.759679e+00
Omegainput1_s    -7.255473e+00 7.251010e+00
Omegainput1_s     2.133851e-01 7.726115e+00
Omegainput1_s    -1.587267e+01 6.197607e+00
Omegainput1_s     2.957281e+00 8.892250e+00
Omegainput1_s     1.467246e+01 1.149206e+01
Omegainput1_s     4.584705e+00 1.011628e+01
Omegainput1_s     3.125059e-01 8.432485e+00
Omegainput1_s     3.105563e-01 8.414589e+00
Omegainput1_s    -6.228404e+00 7.440681e+00
Omegainput1_s     1.316625e+01 1.231695e+01
Omegainput1_s     1.355565e+01 1.106185e+01
Omegainput1_s    -1.925551e+00 8.352700e+00
Omegainput1_s     1.714603e+01 1.244641e+01
Omegainput1_s     1.789989e+01 1.232540e+01
Omegainput1_s    -8.549162e+00 7.501985e+00
Omegainput1_s    -1.916397e+01 5.770954e+00
Omegainput1_s     8.812895e+00 1.043281e+01
Omegainput1_s     1.239297e+01 1.162786e+01
Omegainput1_s    -7.656558e+00 7.646181e+00
Omegainput1_s     3.532881e+00 1.002548e+01
Omegainput1_s     1.761465e+01 1.245614e+01
Omegainput1_s     5.690923e+00 9.312348e+00
Omegainput1_s    -1.576224e+01 6.113682e+00
Omegainput1_s    -7.370685e+00 7.491606e+00
Omegainput1_s     1.117259e+01 1.037446e+01
Omegainput1_s     2.298901e+00 1.009614e+01
Omegainput1_s     3.128794e+00 8.935006e+00
Omegainput1_s    -1.087620e+01 7.146088e+00
Omegainput1_s    -7.738556e+00 7.065992e+00
Omegainput1_s     7.285012e+00 9.808008e+00
Omegainput1_s     9.444697e+00 1.017229e+01
Omegainput1_s     1.035645e+01 1.021725e+01
Omegainput1_s     1.143765e+01 1.024589e+01
Omegainput1_s    -1.374140e+00 9.426212e+00
Omegainput1_s     7.490983e+00 1.017526e+01
Omegainput1_s    -3.655356e+00 8.204415e+00
Omegainput1_s    -4.767751e+00 7.086509e+00
Omegainput1_s     2.021768e+01 1.281864e+01
Omegainput1_s     2.177284e+01 1.315180e+01
Omegainput1_s    -7.870808e+00 7.792525e+00
Omegainput1_s     3.974014e+00 8.843883e+00
Omegainput1_s    -2.885266e+01 6.236898e+00
Omegainput1_s     6.697674e+00 1.013751e+01
Omegainput1_s     1.050391e+01 1.197259e+01
Omegainput1_s     1.787848e+01 1.214727e+01
Omegainput1_s    -6.966101e+00 7.658782e+00
Omegainput1_s    -9.813242e+00 7.230094e+00
Omegainput1_s    -6.458472e+00 8.332895e+00
Omegainput1_s    -1.313661e+00 8.625404e+00
Omegainput1_s     9.269482e+00 1.066208e+01
Omegainput1_s    -1.102120e+01 7.180557e+00
Omegainput1_s     6.321139e+00 1.072176e+01
Omegainput1_s    -6.593296e+00 8.016772e+00
Omegainput1_s     3.366794e+00 8.758952e+00
Omegainput1_s     1.684941e+01 1.290474e+01
Omegainput1_s     6.357470e+00 1.013065e+01
Omegainput1_s     4.248500e+00 1.026997e+01
Omegainput1_s    -1.470627e+00 8.051732e+00
Omegainput1_s    -1.455977e+01 6.617135e+00
Omegainput1_s     7.876618e+00 9.733557e+00
Omegainput1_s    -1.875117e+01 6.569499e+00
Omegainput1_s    -2.928987e+00 8.762401e+00
Omegainput1_s     1.853253e+01 1.359551e+01
Omegainput1_s    -6.878309e+00 8.082326e+00
Omegainput1_s     6.800917e-01 8.588221e+00
Omegainput1_s     3.875843e+00 1.021663e+01
Omegainput1_s     3.634665e+00 1.003478e+01
Omegainput1_s     1.159566e+01 1.019092e+01
Omegainput1_s     6.186415e+00 1.061509e+01
Omegainput1_s     7.827401e+00 1.014792e+01
Omegainput1_s     8.342663e+00 1.061856e+01
Omegainput1_s     1.577453e+01 1.197883e+01
Omegainput1_s    -3.848558e+00 7.856155e+00
Omegainput1_s     2.150112e+01 1.352999e+01
Omegainput1_s     1.181697e+01 9.988480e+00
Omegainput1_s     1.667866e+01 1.196673e+01
Omegainput1_s     4.386011e+00 9.857221e+00
Omegainput1_s    -2.266579e+01 5.837680e+00
Omegainput1_s    -7.299443e+00 7.592794e+00
Omegainput1_s     9.821546e+00 1.047733e+01
Omegainput1_s    -1.687829e+01 5.885274e+00
Omegainput1_s     2.111332e+00 8.724306e+00
Omegainput1_s     6.886163e+00 9.708983e+00
Omegainput1_s    -6.832566e+00 7.618104e+00
Omegainput1_s     1.361365e+01 1.073023e+01
Omegainput1_s    -1.255553e+01 7.182856e+00
Omegainput1_s    -1.753502e+01 6.434832e+00
Omegainput1_s    -1.461897e+01 6.868764e+00
Omegainput1_s     1.689693e+01 1.308778e+01
Omegainput1_s     9.702866e+00 1.102303e+01
Omegainput1_s     2.222272e+01 1.349736e+01
Omegainput1_s    -1.463442e+01 6.660669e+00
Omegainput1_s     9.386342e+00 1.086164e+01
Omegainput1_s     8.624995e+00 9.788722e+00
Omegainput1_s     2.937398e+00 8.634957e+00
Omegainput1_s    -1.142189e+01 6.475433e+00
Omegainput1_s     1.088725e+01 1.083761e+01
Omegainput1_s    -2.563358e+01 6.020700e+00
Omegainput1_s    -1.836567e+01 6.414894e+00
Omegainput1_s     8.376759e+00 9.866078e+00
Omegainput1_s     9.960736e+00 9.682573e+00
Omegainput1_s     3.588085e+00 1.028845e+01
Omegainput1_s     1.843376e+01 1.267454e+01
Omegainput1_s     9.738631e+00 9.815485e+00
Omegainput1_s     3.628081e+00 9.992573e+00
Omegainput1_s     2.067151e+01 1.410201e+01
Omegainput1_s     7.858795e+00 9.477253e+00
Omegainput1_s    -6.659571e-01 9.034194e+00
Omegainput1_s    -3.667896e+00 9.353763e+00
Omegainput1_s     1.487308e+01 1.064633e+01
Omegainput1_s     6.599702e+00 9.767567e+00
Omegainput1_s    -2.221185e+00 7.968130e+00
Omegainput1_s     1.427121e+01 1.162514e+01
Omegainput1_s    -5.185951e+00 7.746807e+00
Omegainput1_s     1.025640e+01 1.075692e+01
Omegainput1_s     3.125324e+00 9.913618e+00
Omegainput1_s     1.026364e+01 1.136327e+01
Omegainput1_s     8.006611e-01 9.036210e+00
Omegainput1_s    -8.052192e+00 7.253899e+00
Omegainput1_s     8.468337e+00 9.697062e+00
Omegainput1_s    -1.256584e+01 7.262331e+00
Omegainput1_s     9.777488e+00 1.074748e+01
Omegainput1_s     4.369868e+00 1.018383e+01
Omegainput1_s     9.770913e+00 1.037209e+01
Omegainput1_s     1.401217e+01 1.134409e+01
Omegainput1_s    -3.517685e+00 7.764116e+00
Omegainput1_s    -7.198407e+00 7.386045e+00
Omegainput1_s    -8.052082e+00 7.713924e+00
Omegainput1_s    -1.519656e+01 6.421643e+00
Omegainput1_s     2.013161e+01 1.268835e+01
Omegainput1_s    -1.282488e+01 6.790557e+00
Omegainput1_s    -1.411006e+01 6.765973e+00
Omegainput1_s     1.285802e+01 1.067648e+01
Omegainput1_s     1.732697e+01 1.189182e+01
Omegainput1_s     1.764242e+01 1.229292e+01
Omegainput1_s     1.842799e+01 1.279293e+01
Omegainput1_s    -6.783364e+00 7.399751e+00
Omegainput1_s     4.585434e+00 1.013040e+01
Omegainput1_s     8.497633e+00 1.043490e+01
Omegainput1_s    -4.869869e+00 8.047683e+00
Omegainput1_s     1.188325e+01 1.046598e+01
Omegainput1_s     1.843655e+01 1.270975e+01
Omegainput1_s     7.709267e+00 9.969730e+00
Omegainput1_s    -1.767282e+01 6.769598e+00
Omegainput1_s     1.024230e+01 1.014216e+01
Omegainput1_s    -9.519954e+00 7.427678e+00
Omegainput1_s    -3.823423e+00 8.594771e+00
Omegainput1_s    -2.207812e+01 6.032250e+00
Omegainput1_s     2.014742e+01 1.405913e+01
Omegainput1_s     2.214567e+01 1.313154e+01
Omegainput1_s    -1.681850e+01 7.275596e+00
Omegainput1_s     4.604421e+00 9.240131e+00
Omegainput1_s     6.810465e-01 8.496695e+00
Omegainput1_s     6.136962e+00 9.612628e+00
Omegainput1_s    -8.061917e+00 7.541904e+00
Omegainput1_s    -1.037410e+00 8.437115e+00
Omegainput1_s     1.999034e+01 1.274511e+01
Omegainput1_s     1.470566e+00 9.246708e+00
Omegainput1_s     6.536020e+00 9.570192e+00
Omegainput1_s     9.654062e+00 1.027966e+01
Omegainput1_s    -1.910605e+01 6.340020e+00
Omegainput1_s     1.065773e+01 1.055715e+01
Omegainput1_s     8.828478e+00 1.029956e+01
Omegainput1_s     2.059564e+00 8.452223e+00
Omegainput1_s     1.459475e+01 1.199500e+01
Omegainput1_s    -1.595161e+01 6.747085e+00
Omegainput1_s    -1.476618e+01 6.248699e+00
Omegainput1_s    -6.300857e+00 7.554750e+00
Omegainput1_s     1.325996e+01 1.129682e+01
Omegainput1_s     1.595668e+01 1.223261e+01
Omegainput1_s     6.515946e+00 9.583736e+00
Omegainput1_s     1.384429e+01 1.087079e+01
Omegainput1_s     1.950334e+01 1.211109e+01
Omegainput1_s    -7.493180e-01 8.821819e+00
Omegainput1_s     8.286906e+00 9.726208e+00
Omegainput1_s     8.957428e+00 1.054189e+01
Omegainput1_s    -9.784523e+00 6.951215e+00
Omegainput1_s     1.205661e+01 1.049933e+01
Omegainput1_s     1.766987e+01 1.342416e+01
Omegainput1_s     1.605974e+01 1.186081e+01
Omegainput1_s    -3.236885e+01 5.885905e+00
Omegainput1_s    -7.468809e-02 8.652194e+00
Omegainput1_s    -2.275313e+00 8.088924e+00
Omegainput1_s     3.130916e+00 8.955261e+00
Omegainput1_s     1.966981e+01 1.230987e+01
Omegainput1_s     1.953313e-01 8.601478e+00
Omegainput1_s     2.163486e+01 1.306781e+01
Omegainput1_s     1.600476e+01 1.305897e+01
Omegainput1_s     1.527195e+01 1.200492e+01
Omegainput1_s    -1.083137e+01 7.309325e+00
Omegainput1_s     1.839626e+00 8.699609e+00
Omegainput1_s    -3.093785e+01 6.129274e+00
Omegainput1_s     1.583136e+01 1.198250e+01
Omegainput1_s     8.659469e+00 9.837494e+00
Omegainput1_s     1.359683e+01 1.158623e+01
Omegainput1_s     3.639300e+00 1.019135e+01
Omegainput1_s     3.139070e-01 8.720374e+00
Omegainput1_s    -5.190696e+00 7.834841e+00
Omegainput1_s    -3.261591e+01 6.283530e+00
Omegainput1_s     1.739826e+01 1.191069e+01
Omegainput1_s     1.045781e+01 1.010803e+01
Omegainput1_s     1.158944e+01 1.003119e+01
Omegainput1_s     1.953034e+00 8.999075e+00
Omegainput1_s    -1.471291e+01 6.548569e+00
Omegainput1_s    -5.406092e+00 7.638869e+00
Omegainput1_s     1.105512e+01 1.046195e+01
Omegainput1_s    -1.484921e+01 6.083308e+00
Omegainput1_s    -1.151315e+01 7.228380e+00
Omegainput1_s     8.088246e+00 9.937144e+00
Omegainput1_s     1.749541e+01 1.191741e+01
Omegainput1_s     1.192806e+00 8.196602e+00
Omegainput1_s     1.888943e+01 1.301618e+01
Omegainput1_s     1.499473e+01 1.233854e+01
Omegainput1_s     2.061406e+01 1.268642e+01
Omegainput1_s    -1.108195e+01 6.792016e+00
Omegainput1_s    -8.007648e+00 7.509364e+00
Omegainput1_s     1.399576e+01 1.203273e+01
Omegainput1_s    -1.175397e+01 7.058370e+00
Omegainput1_s    -2.633147e+00 7.324055e+00
Omegainput1_s     1.025945e+01 1.086995e+01
Omegainput1_s    -2.697767e+01 5.813200e+00
Omegainput1_s     1.011148e+01 9.929699e+00
Omegainput1_s     8.324592e+00 9.795660e+00
Omegainput1_s    -4.573531e+00 7.928584e+00
Omegainput1_s    -2.036199e+01 6.131367e+00
Omegainput1_s    -7.634722e+00 7.620115e+00
Omegainput1_s     8.011847e+00 1.006957e+01
Omegainput1_s     1.947550e+01 1.216130e+01
Omegainput1_s     4.188819e+00 1.024147e+01
Omegainput1_s     1.889451e+01 1.368942e+01
Omegainput1_s    -2.712780e+01 6.007204e+00
Omegainput1_s    -1.079166e+00 8.413587e+00
Omegainput1_s    -2.524006e+01 6.069130e+00
Omegainput1_s     1.967338e-01 8.234333e+00
Omegainput1_s    -5.268502e+00 7.655767e+00
Omegainput1_s     1.528531e+01 1.182266e+01
Omegainput1_s     4.875633e+00 9.688126e+00
Omegainput1_s     1.141360e+01 1.422183e+01
Omegainput1_s     1.800575e+01 1.350697e+01
Omegainput1_s    -1.157713e+01 7.402570e+00
Omegainput1_s    -3.910946e-01 8.559591e+00
Omegainput1_s     2.022670e+01 1.293085e+01
Omegainput1_s     3.946376e+00 9.035611e+00
Omegainput1_s     1.923627e+01 1.269193e+01
Omegainput1_s    -8.766864e+00 7.718097e+00
Omegainput1_s    -2.041921e+00 8.319499e+00
Omegainput1_s     6.058331e-03 7.574769e+00
Omegainput1_s    -1.397754e+01 6.338275e+00
Omegainput1_s    -9.817875e+00 6.793379e+00
Omegainput1_s    -1.549460e+01 6.735538e+00
Omegainput1_s     5.355116e-01 9.244304e+00
Omegainput1_s    -3.398207e+01 5.936305e+00
Omegainput1_s    -2.819182e-01 8.550986e+00
Omegainput1_s    -1.673174e+01 6.526173e+00
Omegainput1_s    -1.001917e+01 7.293864e+00
Omegainput1_s    -3.311028e+00 7.594598e+00
Omegainput1_s    -6.906841e+00 7.888371e+00
