"PROJECT_CYCLE" "VESSEL" "BEST_DEPTH_TYPE" "BEST_LAT_DD" "BEST_LON_DD" "AREA_SWEPT_HA" "HAUL_WT_KG"
"Cycle 2008" "vessel_k" "Bottom Depth" 46.4969408333335 -124.328786666667 1.79343543659474 0.10273568475633
"Cycle 2008" "vessel_k" "Bottom Depth" 45.9021849499615 -124.074542075114 1.35200326080486 0.230910071542313
"Cycle 2007" "vessel_e" "Bottom Depth" 35.805102936007 -121.721980305206 1.95746710631586 59.7435616271676
"Cycle 2007" "vessel_i" "Bottom Depth" 44.92965375 -124.758074166667 1.29917080908995 6.1000215836103
"Cycle 2008" "vessel_j" "Bottom Depth" 41.8648844429935 -124.817094007029 2.36557033279557 18.7710310190323
"Cycle 2008" "vessel_e" "Bottom Depth" 48.3608312508945 -125.213463042901 1.41973306588551 20.7200558893398
"Cycle 2008" "vessel_k" "Bottom Depth" 45.1935374985755 -124.300507349116 1.89613040528879 3.12545915010267
"Cycle 2008" "vessel_k" "Bottom Depth" 45.1068779166665 -124.479211666667 1.81545804878477 25.6505640023399
"Cycle 2008" "vessel_i" "Bottom Depth" 37.1073440860215 -122.713641129032 1.363296031597 6.2655452364443
"Cycle 2008" "vessel_i" "Bottom Depth" 36.8616852150535 -122.281016935484 1.85064099319002 16.7756271579386
"Cycle 2011" "vessel_e" "Bottom Depth" 35.0519359808925 -121.277194013476 1.32124741020453 5.8449503519295
"Cycle 2007" "vessel_k" "Bottom Depth" 37.8601077351895 -122.983676598256 1.40151093202913 0.103881546792421
"Cycle 2007" "vessel_i" "Bottom Depth" 41.485691040129 -124.35583048953 1.26036063991846 4.87882599204215
"Cycle 2011" "vessel_e" "Bottom Depth" 33.959240553585 -120.474348812686 1.51487774704188 1.01466900110417
"Cycle 2008" "vessel_e" "Bottom Depth" 41.72503625 -124.543867083333 1.41392021847459 16.0750355815024
"Cycle 2008" "vessel_e" "Bottom Depth" 46.120666351723 -124.993562895593 1.77763637057795 6.82321814106112
"Cycle 2008" "vessel_e" "Bottom Depth" 44.3136008333335 -124.842401666667 1.47871509229979 7.20340315902193
"Cycle 2009" "vessel_e" "Bottom Depth" 37.3731525 -122.893261666666 1.5613848441418 7.0938755980678
"Cycle 2009" "vessel_e" "Bottom Depth" 37.449147857143 -123.210855476191 1.73073270226017 44.6653213814251
"Cycle 2009" "vessel_j" "Bottom Depth" 41.842299109546 -124.899258067318 1.32438354913498 5.95837488193747
"Cycle 2009" "vessel_j" "Bottom Depth" 48.352954401444 -125.15388503765 1.57278887176662 1.59819310542677
"Cycle 2010" "vessel_e" "Bottom Depth" 43.4431699346405 -124.752974509804 1.75553043133597 1.57187506155539
"Cycle 2009" "vessel_i" "Bottom Depth" 42.6340616666665 -124.5299675 1.42122113774796 0.701183235646378
"Cycle 2009" "vessel_j" "Bottom Depth" 33.1777551883695 -120.47535008944 3.18493835697995 3.76425355030418
"Cycle 2009" "vessel_e" "Bottom Depth" 42.4787477124185 -124.742839215686 2.03548531228176 3.61509104011571
"Cycle 2009" "vessel_e" "Bottom Depth" 35.581263387978 -121.70282636612 1.51295891659769 23.2420437622186
"Cycle 2009" "vessel_e" "Bottom Depth" 42.006364052288 -124.846540359478 1.75790735722867 4.27951853611052
"Cycle 2009" "vessel_k" "Bottom Depth" 43.7712398713365 -124.643963870817 1.51122671921034 9.04134723060573
"Cycle 2008" "vessel_i" "Bottom Depth" 45.16931217178 -124.16298092807 1.47678286263329 0.313011897355357
"Cycle 2008" "vessel_i" "Bottom Depth" 45.2355840155155 -124.287206937345 1.62986866571439 5.73911648258875
"Cycle 2009" "vessel_e" "Bottom Depth" 34.5656981707315 -121.198893699187 2.08979934768146 27.7526421146035
"Cycle 2009" "vessel_e" "Bottom Depth" 41.058010239216 -124.661501927171 1.75127307438611 43.968780730429
"Cycle 2010" "vessel_i" "Bottom Depth" 45.0426668300655 -124.5513625817 2.28434752517934 48.8269317852027
"Cycle 2010" "vessel_e" "Bottom Depth" 45.3018328431375 -124.18447745098 1.32170333516414 62.0411040327051
"Cycle 2009" "vessel_e" "Bottom Depth" 47.965654411765 -125.738537254902 1.43576725417926 4.87835497932848
"Cycle 2009" "vessel_k" "Bottom Depth" 40.150559317557 -124.449492911482 1.49478997533862 28.6269499274953
"Cycle 2010" "vessel_i" "Bottom Depth" 35.551062500063 -121.782707051717 3.64717954802821 38.1121194690494
"Cycle 2010" "vessel_j" "Bottom Depth" 42.2567634931975 -124.881248164055 1.62896136536754 16.8730603276045
"Cycle 2010" "vessel_j" "Bottom Depth" 35.481680082112 -121.863157433682 2.52095821289473 10.3097201240825
"Cycle 2009" "vessel_k" "Bottom Depth" 46.770166503414 -124.944730893433 1.87810248978654 1.84912840953863
"Cycle 2010" "vessel_i" "Bottom Depth" 35.198483905343 -121.337455302699 2.35598979079267 16.779762895327
"Cycle 2009" "vessel_k" "Bottom Depth" 44.830674379019 -124.669723920124 1.81254766731816 1.66531127247246
"Cycle 2009" "vessel_k" "Bottom Depth" 44.865965808862 -124.75857658917 1.89505222952574 2.77851113277798
"Cycle 2010" "vessel_e" "Bottom Depth" 45.7651530775175 -124.772939031843 1.75347214207054 3.97005072998378
"Cycle 2011" "vessel_i" "Bottom Depth" 43.9108916666665 -124.8180375 1.96670766022056 1.05624431944596
"Cycle 2011" "vessel_i" "Bottom Depth" 41.8405702868935 -124.719503798597 2.15053969167072 28.5441042568134
"Cycle 2010" "vessel_e" "Bottom Depth" 41.8532166085485 -124.54659397932 1.80531717149686 19.1484118359226
"Cycle 2010" "vessel_j" "Bottom Depth" 33.1143325 -118.071570833334 1.72476462373496 5.47993081419
"Cycle 2010" "vessel_k" "Bottom Depth" 33.0278054166665 -117.94425 2.03770706122575 7.31522693850969
"Cycle 2010" "vessel_j" "Bottom Depth" 34.1656882993945 -119.493216792501 1.73482297956323 0.0827842681888382
"Cycle 2010" "vessel_k" "Bottom Depth" 44.9693170833335 -124.375638333333 1.59423501774318 6.49514045174591
"Cycle 2010" "vessel_k" "Bottom Depth" 44.571824660033 -124.617332844113 1.82190523742233 21.447835006686
"Cycle 2011" "vessel_i" "Bottom Depth" 45.1063755560765 -124.358989510564 2.10314137474563 52.3094540702892
"Cycle 2010" "vessel_j" "Bottom Depth" 36.975318546049 -122.686410584989 1.77732206071103 11.943190031149
"Cycle 2010" "vessel_k" "Bottom Depth" 34.0680795563 -119.346011242461 2.04590336292459 1.24097115587919
"Cycle 2011" "vessel_i" "Bottom Depth" 45.733835076145 -124.685932133782 1.54223552551438 9.65255797741422
"Cycle 2012" "vessel_j" "Bottom Depth" 47.704582797008 -125.672729372618 1.28114049150881 12.6395959701941
"Cycle 2012" "vessel_j" "Bottom Depth" 46.061760880811 -124.799523073063 1.58690309453335 10.9435337267399
"Cycle 2012" "vessel_j" "Bottom Depth" 43.189402857909 -124.756223060846 2.1615970820909 103.861391109773
"Cycle 2012" "vessel_j" "Bottom Depth" 45.455337475149 -124.405565433172 1.90582691007151 2.23936415516005
"Cycle 2012" "vessel_j" "Bottom Depth" 41.799058899176 -124.994609106104 3.21229846529929 24.8708273920783
"Cycle 2012" "vessel_j" "Bottom Depth" 47.846888015378 -125.124207996504 2.09986904681981 18.8337129049879
"Cycle 2012" "vessel_j" "Bottom Depth" 41.239052271803 -124.552710253358 2.62079892444747 32.900089861341
"Cycle 2012" "vessel_j" "Bottom Depth" 46.298488609448 -124.662617924401 1.78502782357625 8.83524564164651
"Cycle 2013" "vessel_e" "Bottom Depth" 38.480921 -123.286894 1.35779032398604 0.0998584409542624
"Cycle 2013" "vessel_j" "Bottom Depth" 47.700010655902 -125.408231030109 1.93156839894987 16.4907926494949
"Cycle 2013" "vessel_e" "Bottom Depth" 37.9422173864435 -123.35109740714 1.1928006841548 2.5204559774222
"Cycle 2013" "vessel_j" "Bottom Depth" 48.086838209503 -125.033949095531 2.46250029581619 24.4677120472729
"Cycle 2013" "vessel_e" "Bottom Depth" 40.555763151322 -124.687311424521 1.24611155081691 10.2757675728813
"Cycle 2013" "vessel_e" "Bottom Depth" 40.0195202972605 -124.389171651088 1.9049936807859 28.0054983371042
"Cycle 2013" "vessel_j" "Bottom Depth" 46.0647057241205 -124.731796147393 1.76650863635901 18.7828113500421
"Cycle 2013" "vessel_e" "Bottom Depth" 42.0148313886845 -124.97099859156 1.39786085486908 46.1025620228548
"Cycle 2013" "vessel_e" "Bottom Depth" 38.9795775619365 -123.983440367575 1.52918212320791 26.9056185084419
"Cycle 2013" "vessel_e" "Bottom Depth" 41.873464540456 -124.918184194648 1.6114740863138 27.1379353461359
"Cycle 2013" "vessel_e" "Bottom Depth" 41.659546156799 -124.453281840879 1.33798554667328 0.797608978238654
"Cycle 2012" "vessel_e" "Bottom Depth" 33.7894228647525 -120.27559372468 1.64184073587503 5.84451819069987
"Cycle 2012" "vessel_i" "Bottom Depth" 45.193152498562 -124.514659633553 1.67695959925605 4.21719735148555
"Cycle 2012" "vessel_e" "Bottom Depth" 34.238028815202 -120.727823696122 1.57460400101241 2.33827671537012
"Cycle 2012" "vessel_i" "Bottom Depth" 45.1298879375365 -124.323884577816 2.27498727369103 6.40520101447328
"Cycle 2012" "vessel_i" "Bottom Depth" 46.337733333333 -124.883065322581 2.09070868297617 15.2414942283225
"Cycle 2012" "vessel_i" "Bottom Depth" 44.545465666667 -124.721923333334 1.99570278373705 50.751339296005
"Cycle 2012" "vessel_e" "Bottom Depth" 34.562585791688 -121.251170474435 2.19633671788974 18.8673928095116
"Cycle 2012" "vessel_i" "Bottom Depth" 46.032125751532 -124.912337582614 1.87471541448915 16.4411341055949
"Cycle 2012" "vessel_e" "Bottom Depth" 37.373111294901 -122.930756216799 1.74923538482434 33.6107238810905
"Cycle 2012" "vessel_e" "Bottom Depth" 34.720438259239 -120.781789338058 1.70179842023804 0.14674459989231
"Cycle 2012" "vessel_i" "Bottom Depth" 46.1962883333335 -124.545258333333 1.29633930717019 1.62186292186036
"Cycle 2012" "vessel_e" "Bottom Depth" 36.6630788446295 -121.871775779115 1.17534873438357 0.154877921985983
"Cycle 2012" "vessel_i" "Bottom Depth" 34.6788949666775 -121.017693848818 1.66214776452829 4.63519801424012
"Cycle 2012" "vessel_i" "Bottom Depth" 34.5222245591345 -121.072324384655 1.721228510376 3.53152394668609
"Cycle 2012" "vessel_i" "Bottom Depth" 33.0578543859645 -117.91741622807 1.32341075161745 2.25672807366047
"Cycle 2012" "vessel_i" "Bottom Depth" 37.2623274233445 -122.587006724213 1.70532316058556 4.59138497102615
"Cycle 2012" "vessel_i" "Bottom Depth" 44.2946088709675 -124.90758172043 1.3479686806104 47.1810403241957
"Cycle 2012" "vessel_i" "Bottom Depth" 41.569304054054 -124.606259234234 1.72523851583182 54.5787789978676
"Cycle 2012" "vessel_i" "Bottom Depth" 42.864380952381 -124.890521428572 1.41217031145477 60.3135638966723
"Cycle 2012" "vessel_e" "Bottom Depth" 41.953797036726 -124.940048603313 1.69739134599006 19.0623718014236
"Cycle 2012" "vessel_e" "Bottom Depth" 46.7044679166665 -124.993580416667 1.23067345914259 7.60673915767635
"Cycle 2012" "vessel_e" "Bottom Depth" 37.916193661401 -123.165455460547 1.33434213002837 0.138728747616708
"Cycle 2012" "vessel_e" "Bottom Depth" 45.5717270833335 -124.503527083333 1.83322083884447 27.2692551211735
"Cycle 2012" "vessel_e" "Bottom Depth" 45.3568991666665 -124.417305 1.44827266303768 14.0079324717297
"Cycle 2012" "vessel_e" "Bottom Depth" 44.084428594841 -124.947111497788 1.60385315301613 61.1104530649349
"Cycle 2012" "vessel_e" "Bottom Depth" 41.2409470917745 -124.816412331073 2.11328385541269 53.1392857605654
"Cycle 2013" "vessel_e" "Bottom Depth" 46.63594125 -124.936187083333 1.33598327892011 42.7678534634471
"Cycle 2013" "vessel_e" "Bottom Depth" 44.068734635321 -124.220154613191 1.45096253033202 0.683284698860537
"Cycle 2013" "vessel_e" "Bottom Depth" 46.170820595311 -124.43656579378 1.59621071947632 1.45448667115092
"Cycle 2013" "vessel_e" "Bottom Depth" 47.5028272243345 -125.089616072842 1.85023645859783 24.3398183434775
"Cycle 2013" "vessel_e" "Bottom Depth" 47.262330896951 -124.882934142892 1.54206344480887 4.77381149285056
"Cycle 2012" "vessel_j" "Bottom Depth" 40.9286930212965 -124.401276060638 1.74992362038658 11.0323863842969
"Cycle 2013" "vessel_j" "Bottom Depth" 41.3512858216395 -124.865003172004 1.52506277132214 30.7230299377954
"Cycle 2012" "vessel_j" "Bottom Depth" 40.228022868217 -124.849265697674 1.87189376219905 9.27650063805154
"Cycle 2012" "vessel_j" "Bottom Depth" 35.0322937910455 -121.349155642717 1.41212530853901 2.1448049591468
"Cycle 2013" "vessel_j" "Bottom Depth" 40.997914331357 -124.77480265369 1.86304212839417 43.4496707873253
"Cycle 2012" "vessel_j" "Bottom Depth" 33.347574165972 -117.951929768439 1.94594733134397 0.988917665021769
"Cycle 2013" "vessel_j" "Bottom Depth" 40.5200067204305 -124.669623924731 1.70314247094386 39.1718746366295
"Cycle 2012" "vessel_j" "Bottom Depth" 46.4339833433825 -124.541360638262 1.36751895046907 148.033307019906
"Cycle 2012" "vessel_j" "Bottom Depth" 46.49656807844 -124.757512155811 2.20088967229836 10.6919807038017
"Cycle 2012" "vessel_j" "Bottom Depth" 39.240444583333 -124.13774875 2.34772027195447 10.0896147866006
"Cycle 2012" "vessel_j" "Bottom Depth" 34.391524099099 -120.49971981982 1.72495234053278 0.174573764838802
"Cycle 2012" "vessel_j" "Bottom Depth" 46.598732260692 -124.865110341926 2.17058974825479 9.33516885136912
"Cycle 2012" "vessel_j" "Bottom Depth" 47.990812437729 -125.624261397013 2.07563382668023 3.60379573896758
"Cycle 2012" "vessel_j" "Bottom Depth" 47.6422589081325 -125.05356060627 2.08595618773128 28.3534173673016
"Cycle 2012" "vessel_j" "Bottom Depth" 37.273907639923 -122.839082729835 2.18994207240471 1.71165440486838
"Cycle 2012" "vessel_j" "Bottom Depth" 38.4370470833335 -123.602893333333 1.89901805685184 27.9295990263087
"Cycle 2012" "vessel_j" "Bottom Depth" 46.9893229166665 -124.652108333334 1.78799772539422 9.47937361815796
"Cycle 2012" "vessel_j" "Bottom Depth" 46.941782717692 -124.650631302744 1.99388446420809 3.75537589090714
"Cycle 2012" "vessel_j" "Bottom Depth" 46.465487924583 -124.510343542648 1.49063590943056 8.2830595506534
"Cycle 2012" "vessel_j" "Bottom Depth" 44.8670958604425 -124.767549919691 1.94763574525914 3.84391980784659
"Cycle 2012" "vessel_j" "Bottom Depth" 32.9082950567565 -118.191827227715 1.87606110516673 3.79832273723537
"Cycle 2012" "vessel_j" "Bottom Depth" 37.138287532514 -122.856369813119 1.78276254805642 29.0311977831913
"Cycle 2012" "vessel_j" "Bottom Depth" 36.390981393231 -122.229292048303 2.5456007188261 3.23704073134449
"Cycle 2012" "vessel_j" "Bottom Depth" 35.647267718232 -121.891563503676 2.58141108457292 1.68316942212378
"Cycle 2012" "vessel_j" "Bottom Depth" 42.2521145208405 -124.669896298877 1.73876347749976 13.2876580127412
"Cycle 2012" "vessel_j" "Bottom Depth" 41.6441232576705 -124.363013467851 1.52328029466047 5.13783882520666
"Cycle 2013" "vessel_j" "Bottom Depth" 34.253767489712 -119.8251814307 1.46301998079917 0.429221015809631
"Cycle 2013" "vessel_j" "Bottom Depth" 34.070910612548 -119.53062266558 1.60919736151538 0.316125490438208
"Cycle 2013" "vessel_f" "Bottom Depth" 43.223142700243 -124.795942647458 2.05758050895046 111.35134054223
"Cycle 2013" "vessel_f" "Bottom Depth" 35.1694636273825 -120.946533754234 2.12581556709914 2.72692289034491
"Cycle 2013" "vessel_f" "Bottom Depth" 35.366610105093 -120.933848113458 1.9686484138014 0.316021395674091
"Cycle 2013" "vessel_f" "Bottom Depth" 41.890293387648 -124.514033862535 1.77916669788628 2.6957462888786
"Cycle 2013" "vessel_j" "Bottom Depth" 33.344498803689 -117.944095105345 1.76695055381654 0.775969478078501
"Cycle 2013" "vessel_j" "Bottom Depth" 37.0441336666665 -122.389950333334 1.4916495967903 5.03994271368644
"Cycle 2013" "vessel_j" "Bottom Depth" 36.2935047817925 -122.112589701023 1.32367524737843 30.4722581946145
"Cycle 2013" "vessel_j" "Bottom Depth" 36.012045076035 -121.76922563749 2.8609241559981 93.6024584761727
"Cycle 2013" "vessel_j" "Bottom Depth" 35.836249652652 -121.530778597071 1.90562632102958 19.471057513981
"Cycle 2013" "vessel_f" "Bottom Depth" 45.433269245269 -124.232035930661 2.07793395144292 0.466051250459169
"Cycle 2013" "vessel_f" "Bottom Depth" 36.1115099851325 -121.836520320399 2.18461919635173 50.6017620418539
"Cycle 2013" "vessel_j" "Bottom Depth" 34.853855459874 -120.893371687536 2.07324187028124 20.0868260841456
"Cycle 2013" "vessel_j" "Bottom Depth" 34.5693875899675 -120.816994364861 1.86736040620567 9.92258298201285
"Cycle 2013" "vessel_f" "Bottom Depth" 43.783317682859 -124.62652622214 1.82010004611241 21.7624219808807
"Cycle 2013" "vessel_f" "Bottom Depth" 43.6769082095815 -124.82412744589 2.3442435598599 3.26865339227036
"Cycle 2011" "vessel_i" "Bottom Depth" 35.597388413495 -121.790987259534 1.76755620568164 25.5172934792754
"Cycle 2011" "vessel_i" "Bottom Depth" 34.7132346624035 -120.885868378797 1.55651504631829 1.96593594915487
"Cycle 2011" "vessel_i" "Bottom Depth" 33.065102072436 -120.098765677483 2.20461615071204 4.47796944313
"Cycle 2011" "vessel_i" "Bottom Depth" 34.213864946 -120.906281741219 2.24943567633505 9.23062279654545
"Cycle 2011" "vessel_i" "Bottom Depth" 40.262871791348 -124.976973443692 1.48181397904154 44.1753839419526
"Cycle 2011" "vessel_i" "Bottom Depth" 39.349547820951 -123.93044189494 1.83036304144874 0.633080308106869
"Cycle 2011" "vessel_i" "Bottom Depth" 37.7415593487625 -122.975491622442 1.4285383718392 0.386356050938482
"Cycle 2011" "vessel_i" "Bottom Depth" 36.193537170361 -122.063751802699 1.29246058113809 39.8163613851301
"Cycle 2003" "vessel_b" "Bottom Depth" 33.262725830078 -118.128715515137 2.44440697838593 2.16443526068772
"Cycle 2003" "vessel_b" "Bottom Depth" 46.732166290283 -124.930366516113 2.13773856703184 9.2047177096173
"Cycle 2003" "vessel_b" "Bottom Depth" 47.563848495483 -125.436172485352 2.56202973659762 20.5789991217235
"Cycle 2011" "vessel_k" "Bottom Depth" 43.751463664663 -124.754023555884 1.60069064815318 53.8771741382569
"Cycle 2003" "vessel_b" "Bottom Depth" 48.0950660705565 -125.855495452881 2.44622478761137 9.56917268397865
"Cycle 2003" "vessel_b" "Bottom Depth" 48.1563510894775 -125.116100311279 2.37737351515409 13.9197855244273
"Cycle 2003" "vessel_b" "Bottom Depth" 47.0294075012205 -124.684288024902 1.92616045827769 1.58940205464209
"Cycle 2003" "vessel_b" "Bottom Depth" 42.5913625 -124.712437500001 2.23958658746861 77.9425861313168
"Cycle 2003" "vessel_b" "Bottom Depth" 42.3591060638425 -124.672187805176 2.01522646808604 25.0289184948198
"Cycle 2003" "vessel_b" "Bottom Depth" 41.008379166667 -124.454016666667 2.04363049206094 11.2647309369458
"Cycle 2011" "vessel_k" "Bottom Depth" 47.334676201612 -124.749055519848 1.43667718238219 5.28084890341012
"Cycle 2003" "vessel_b" "Bottom Depth" 40.468454360962 -124.609420776367 2.06254979039421 16.1163175390108
"Cycle 2003" "vessel_b" "Bottom Depth" 35.0705966949465 -121.005744934082 1.8638551708523 19.7901496068047
"Cycle 2011" "vessel_k" "Bottom Depth" 44.598656961701 -124.740619978369 1.5692643172082 28.3992666298602
"Cycle 2003" "vessel_b" "Bottom Depth" 34.236057281494 -120.45552444458 1.91747269414257 33.0382904562641
"Cycle 2003" "vessel_e" "Bottom Depth" 38.7780055999755 -123.816719055176 1.72183392403669 4.45807326326956
"Cycle 2003" "vessel_e" "Bottom Depth" 46.616041666667 -125.019808333334 1.9859482793375 19.415906913622
"Cycle 2003" "vessel_e" "Bottom Depth" 36.538564200252 -121.999284782595 1.64722145567246 201.959967374259
"Cycle 2003" "vessel_c" "Bottom Depth" 32.8472080230715 -117.803928375244 2.19591930934157 6.84732671981051
"Cycle 2003" "vessel_i" "Bottom Depth" 38.6141708333335 -123.650179166667 1.37375498594984 4.68243941385252
"Cycle 2003" "vessel_e" "Bottom Depth" 47.684491666667 -125.468008333334 2.76457922699278 19.4170088142048
"Cycle 2003" "vessel_e" "Bottom Depth" 47.9988689422605 -125.424423217773 1.28400224258595 854.441894334307
"Cycle 2003" "vessel_i" "Bottom Depth" 35.3435306549075 -121.492458343506 1.98058453183084 78.7881644657547
"Cycle 2003" "vessel_c" "Bottom Depth" 47.7756423950195 -124.910232543946 1.85834472614601 7.86227182861133
"Cycle 2003" "vessel_e" "Bottom Depth" 48.2699375 -124.904533333334 1.20850270282415 0.51772581892159
"Cycle 2003" "vessel_c" "Bottom Depth" 46.225814819336 -124.364593505859 2.01050047687029 13.5798085534978
"Cycle 2003" "vessel_c" "Bottom Depth" 45.825391769409 -124.803462982178 2.96461785370548 5.45582888142212
"Cycle 2003" "vessel_e" "Bottom Depth" 46.9397678375245 -124.831722259522 1.9231576796393 39.2545200277642
"Cycle 2003" "vessel_i" "Bottom Depth" 46.0961780548095 -124.776348114014 1.82486470547522 116.078307523383
"Cycle 2003" "vessel_c" "Bottom Depth" 44.964250564575 -124.792045593262 1.81832880744173 8.40338841714612
"Cycle 2003" "vessel_i" "Bottom Depth" 46.8108711242675 -125.164424896241 1.75808894673546 3.6838107258112
"Cycle 2003" "vessel_i" "Bottom Depth" 47.909414291382 -125.713649749755 2.04239239262879 10.7729006148643
"Cycle 2003" "vessel_i" "Bottom Depth" 48.1868324279785 -124.918708801269 1.783746655773 2083.11833505258
"Cycle 2003" "vessel_c" "Bottom Depth" 42.458703994751 -124.811065673828 1.75888317811035 5.82568310124489
"Cycle 2003" "vessel_c" "Bottom Depth" 42.2680666666665 -124.835183333334 1.48436796780231 9.7842601688214
"Cycle 2003" "vessel_e" "Bottom Depth" 43.819244384766 -124.634658813477 2.2229079886425 46.6974570633176
"Cycle 2003" "vessel_e" "Bottom Depth" 43.5493812561035 -124.826599121094 2.67471563419781 22.8094068628998
"Cycle 2003" "vessel_i" "Bottom Depth" 48.1700229644775 -124.979343414306 2.27703793232137 47.6341728241104
"Cycle 2003" "vessel_i" "Bottom Depth" 48.0249366760255 -125.070060729981 1.94642987999388 10.8074192469019
"Cycle 2003" "vessel_i" "Bottom Depth" 48.002899169922 -125.105068206787 1.59129644581957 26.9377214773647
"Cycle 2003" "vessel_i" "Bottom Depth" 45.918910980225 -124.344299316406 1.7969364904388 6.47105876024373
"Cycle 2004" "vessel_e" "Bottom Depth" 46.216945833333 -124.919791666666 1.97713758892905 2.33682652578024
"Cycle 2003" "vessel_e" "Bottom Depth" 42.232933044434 -124.647239685058 1.64632598308913 23.2587482000213
"Cycle 2003" "vessel_i" "Bottom Depth" 44.972038269043 -124.933891296387 2.01230341552437 27.835856520388
"Cycle 2003" "vessel_c" "Bottom Depth" 36.427921295166 -122.223712921143 2.72265861246476 8.89022653238476
"Cycle 2003" "vessel_e" "Bottom Depth" 41.565975189209 -124.765087127686 2.09525173718987 3.36827329868749
"Cycle 2003" "vessel_c" "Bottom Depth" 39.092224121094 -123.884399414063 1.31574567212333 0.481003343729076
"Cycle 2003" "vessel_i" "Bottom Depth" 41.6268920898435 -124.650444030762 1.74816569233791 2.82952771192983
"Cycle 2003" "vessel_e" "Bottom Depth" 39.247975 -124.004883333333 1.72457895708028 14.5578012642343
"Cycle 2011" "vessel_j" "Bottom Depth" 47.5060625 -124.894634166667 1.56971400198065 23.1024214294419
"Cycle 2004" "vessel_e" "Bottom Depth" 44.219593048096 -124.316108703613 3.20347251680573 0.662510030157734
"Cycle 2011" "vessel_j" "Bottom Depth" 47.1310625 -124.684441666667 1.96220907968697 0.860349356938304
"Cycle 2011" "vessel_j" "Bottom Depth" 46.2170241666665 -124.831975 2.64172159222373 24.975414839252
"Cycle 2011" "vessel_j" "Bottom Depth" 45.1647329166665 -124.944101666667 2.04993372629121 31.9481589008114
"Cycle 2004" "vessel_e" "Bottom Depth" 38.484420776367 -123.563190460205 1.60462804995179 13.3395365149127
"Cycle 2011" "vessel_j" "Bottom Depth" 46.86510638919 -125.166514981067 2.5782408289922 11.227208311193
"Cycle 2011" "vessel_j" "Bottom Depth" 48.0065616666665 -125.7071775 2.43088624076959 9.53928944137725
"Cycle 2004" "vessel_e" "Bottom Depth" 37.2672748565675 -123.074741363525 1.43083058227617 6.82179264516076
"Cycle 2004" "vessel_e" "Bottom Depth" 37.074466705322 -122.842597961426 2.00868133507308 0.667066171055133
"Cycle 2011" "vessel_j" "Bottom Depth" 46.6080880215325 -124.866145580492 2.20457181513564 6.09714476546696
"Cycle 2004" "vessel_e" "Bottom Depth" 33.5704040527345 -119.810066223144 1.64773438839916 11.6885612377699
"Cycle 2005" "vessel_e" "Bottom Depth" 32.907510575921 -118.690960752657 2.15160727717807 16.1328925641585
"Cycle 2005" "vessel_e" "Bottom Depth" 32.906333747425 -118.702136091302 2.73006318836211 8.44198061021976
"Cycle 2005" "vessel_e" "Bottom Depth" 44.4885907314135 -124.908348508868 2.13132929101942 12.3977494791256
"Cycle 2005" "vessel_e" "Bottom Depth" 42.8002672803715 -124.925773803226 2.15848522481435 109.468434414266
"Cycle 2005" "vessel_e" "Bottom Depth" 33.543476903789 -117.902758040127 2.05988603297536 2.70109963133168
"Cycle 2004" "vessel_a" "Bottom Depth" 37.429334640503 -122.876419067383 2.16611703638679 1510.4471284541
"Cycle 2004" "vessel_a" "Bottom Depth" 36.45237159729 -122.025543212891 1.90805566654888 60.0093900840633
"Cycle 2004" "vessel_i" "Bottom Depth" 46.462525 -124.609825 3.23760077302801 120.445725732969
"Cycle 2004" "vessel_i" "Bottom Depth" 33.4066104888915 -120.246879577637 2.67943785789887 7.23289164030016
"Cycle 2004" "vessel_i" "Bottom Depth" 33.399705886841 -120.185546875 2.49690461256124 3.25717649084656
"Cycle 2005" "vessel_e" "Bottom Depth" 41.00778859581 -124.488581686524 1.4497659159692 28.3927704359393
"Cycle 2005" "vessel_e" "Bottom Depth" 40.836661653263 -124.561947919718 1.74795967318952 13.8914772894646
"Cycle 2004" "vessel_i" "Bottom Depth" 46.1291541666665 -124.196075 1.36800281270715 0.308199215226398
"Cycle 2004" "vessel_i" "Bottom Depth" 45.389081954956 -124.671669006347 1.54071533208202 5.92286986750325
"Cycle 2005" "vessel_e" "Bottom Depth" 39.1953876791555 -123.947040826216 1.93281435113097 46.0760901502489
"Cycle 2004" "vessel_a" "Bottom Depth" 45.466645833333 -124.70895 2.48875118831121 8.27028525987242
"Cycle 2004" "vessel_a" "Bottom Depth" 47.668190002441 -124.776672363282 1.67971347615445 1.12485616858485
"Cycle 2005" "vessel_e" "Bottom Depth" 38.2675488676675 -123.351398835209 1.72850989485465 0.494889753225062
"Cycle 2004" "vessel_i" "Bottom Depth" 44.511459350586 -124.946575164795 1.91815627764542 8.46363909000945
"Cycle 2004" "vessel_a" "Bottom Depth" 47.670518875122 -125.044830322265 2.05625643509829 26.2925235559519
"Cycle 2004" "vessel_a" "Bottom Depth" 48.164472579956 -125.185424804688 2.00004711187033 116.560658456514
"Cycle 2004" "vessel_a" "Bottom Depth" 33.525475 -117.989508333333 2.788471870782 2.69881875260282
"Cycle 2004" "vessel_i" "Bottom Depth" 43.6380348205565 -124.675182342529 1.6140924182567 35.6187299499789
"Cycle 2004" "vessel_a" "Bottom Depth" 47.1595458984375 -124.925395965576 1.9612450719925 289.100573273289
"Cycle 2004" "vessel_a" "Bottom Depth" 45.7295684814455 -124.663566589355 2.29379000290348 19.9172844930604
