                      Estimate   Std. Error
Omegainput1_s     1.005969e+01 4.539687e+00
Omegainput1_s     3.135966e+00 3.917309e+00
Omegainput1_s     1.143535e+01 4.614745e+00
Omegainput1_s     4.139467e+00 3.820962e+00
Omegainput1_s     1.206246e+01 4.722942e+00
Omegainput1_s    -5.591554e+00 2.985641e+00
Omegainput1_s    -6.890219e-01 2.953499e+00
Omegainput1_s    -1.613334e+01 3.361442e+00
Omegainput1_s    -2.458687e+00 3.633762e+00
Omegainput1_s     1.673297e+00 3.308003e+00
Omegainput1_s    -6.060079e+00 2.618398e+00
Omegainput1_s     3.880479e+00 2.729984e+00
Omegainput1_s    -7.014859e-01 3.514390e+00
Omegainput1_s    -1.059101e+01 3.072375e+00
Omegainput1_s    -1.889437e+00 3.627324e+00
Omegainput1_s    -1.451084e+01 4.017618e+00
Omegainput1_s     9.862098e-01 3.017263e+00
Omegainput1_s    -2.395500e+00 3.442186e+00
Omegainput1_s     1.615252e+01 6.239820e+00
Omegainput1_s     4.523697e+00 3.958265e+00
Omegainput1_s     5.202727e+00 2.997604e+00
Omegainput1_s    -6.907213e+00 3.138544e+00
Omegainput1_s     1.349931e+01 4.331459e+00
Omegainput1_s     9.077173e+00 5.080389e+00
Omegainput1_s    -1.041128e+01 3.058014e+00
Omegainput1_s    -3.873560e+00 3.299933e+00
Omegainput1_s    -5.763920e+00 2.744313e+00
Omegainput1_s     9.017761e+00 5.022081e+00
Omegainput1_s    -2.445137e-01 3.506370e+00
Omegainput1_s    -2.998710e+00 3.513840e+00
Omegainput1_s     1.003962e+00 3.866231e+00
Omegainput1_s    -1.712335e+01 3.891593e+00
Omegainput1_s     7.218113e+00 3.340875e+00
Omegainput1_s    -1.148128e+01 3.831894e+00
Omegainput1_s     1.686655e+00 3.768286e+00
Omegainput1_s    -6.284831e+00 3.447148e+00
Omegainput1_s    -2.472016e+00 3.480268e+00
Omegainput1_s     5.141300e-01 3.546980e+00
Omegainput1_s     9.855448e-01 3.831378e+00
Omegainput1_s     3.092339e+00 3.295490e+00
Omegainput1_s     1.108116e+01 4.778100e+00
Omegainput1_s     4.193940e-01 3.748174e+00
Omegainput1_s     9.645779e-01 3.653776e+00
Omegainput1_s     1.971329e+00 3.335562e+00
Omegainput1_s     6.809601e+00 3.925233e+00
Omegainput1_s    -8.350015e+00 3.653911e+00
Omegainput1_s    -2.039404e+00 3.130662e+00
Omegainput1_s     6.298377e+00 3.734893e+00
Omegainput1_s     8.204466e+00 4.204487e+00
Omegainput1_s    -6.994845e-01 3.549131e+00
Omegainput1_s    -1.018046e+01 2.956380e+00
Omegainput1_s    -4.732587e+00 3.350104e+00
Omegainput1_s     7.695789e+00 4.087065e+00
Omegainput1_s    -3.022061e-01 3.504959e+00
Omegainput1_s    -4.857730e+00 3.350360e+00
Omegainput1_s     2.438794e+00 3.373388e+00
Omegainput1_s     5.373413e+00 3.516406e+00
Omegainput1_s    -2.181935e+00 3.510932e+00
Omegainput1_s    -7.215665e+00 2.579584e+00
Omegainput1_s    -3.306315e+00 3.528330e+00
Omegainput1_s    -2.374731e+00 3.785359e+00
Omegainput1_s    -1.571478e+00 4.007599e+00
Omegainput1_s    -5.711926e+00 3.420322e+00
Omegainput1_s     1.194358e+00 3.996613e+00
Omegainput1_s     1.388037e+01 4.776870e+00
Omegainput1_s     1.284620e+00 3.674157e+00
Omegainput1_s    -6.220852e+00 3.771119e+00
Omegainput1_s    -5.173542e-01 3.365935e+00
Omegainput1_s     2.529156e-02 3.939896e+00
Omegainput1_s     4.245998e+00 4.121845e+00
Omegainput1_s     6.208194e+00 3.694744e+00
Omegainput1_s     4.081939e+00 3.867895e+00
Omegainput1_s     6.354473e+00 4.081491e+00
Omegainput1_s    -7.070215e+00 2.897412e+00
Omegainput1_s     3.050533e+00 3.176122e+00
Omegainput1_s     1.033872e+01 4.946110e+00
Omegainput1_s     9.558912e+00 4.886579e+00
Omegainput1_s    -3.716362e+00 3.391977e+00
Omegainput1_s     9.014118e-01 3.567907e+00
Omegainput1_s    -2.922110e+00 3.686381e+00
Omegainput1_s     1.258080e+00 3.496798e+00
Omegainput1_s    -4.322951e+00 2.591446e+00
Omegainput1_s    -1.822457e+00 3.576548e+00
Omegainput1_s    -3.987537e+00 3.428063e+00
Omegainput1_s    -3.832620e-01 3.603486e+00
Omegainput1_s     4.620771e+00 3.974454e+00
Omegainput1_s     2.084806e+01 7.084023e+00
Omegainput1_s    -2.112509e+00 2.772298e+00
Omegainput1_s    -9.088265e+00 3.082376e+00
Omegainput1_s    -4.969593e+00 3.450890e+00
Omegainput1_s    -2.885201e+00 3.620477e+00
Omegainput1_s     8.881256e+00 4.131984e+00
Omegainput1_s    -1.491554e+00 3.547828e+00
Omegainput1_s    -8.326692e+00 3.271789e+00
Omegainput1_s     1.352790e+01 5.825499e+00
Omegainput1_s     2.344565e-01 3.566576e+00
Omegainput1_s     5.387190e+00 3.590169e+00
Omegainput1_s     6.690778e+00 4.269470e+00
Omegainput1_s     9.672573e+00 4.459078e+00
Omegainput1_s    -8.669698e+00 3.509060e+00
Omegainput1_s    -5.846780e+00 3.640652e+00
Omegainput1_s     1.939819e+00 2.713522e+00
Omegainput1_s     8.903110e-01 3.712837e+00
Omegainput1_s    -7.067276e+00 3.217823e+00
Omegainput1_s     1.868032e+00 3.325099e+00
Omegainput1_s     2.322167e+00 3.634920e+00
Omegainput1_s    -2.965663e+00 2.611591e+00
Omegainput1_s    -6.170419e+00 3.434080e+00
Omegainput1_s    -4.379074e+00 3.245822e+00
Omegainput1_s    -5.123437e+00 3.203377e+00
Omegainput1_s    -1.919213e+00 3.279347e+00
Omegainput1_s     5.278750e+00 3.812767e+00
Omegainput1_s    -1.186856e+01 2.834935e+00
Omegainput1_s    -9.166972e+00 3.822971e+00
Omegainput1_s    -2.268720e+00 3.022612e+00
Omegainput1_s    -3.880963e+00 3.125727e+00
Omegainput1_s    -4.254414e+00 3.271833e+00
Omegainput1_s     5.996038e+00 4.303495e+00
Omegainput1_s     2.452788e+00 3.553717e+00
Omegainput1_s     1.043867e+01 4.366873e+00
Omegainput1_s     4.989609e+00 3.533594e+00
Omegainput1_s    -2.192633e+00 3.395668e+00
Omegainput1_s     8.636484e+00 5.082483e+00
Omegainput1_s     9.274832e+00 4.544802e+00
Omegainput1_s    -1.200574e+00 3.593505e+00
Omegainput1_s     4.218142e+00 3.732665e+00
Omegainput1_s     5.417997e-01 3.400257e+00
Omegainput1_s     6.629164e+00 3.830656e+00
Omegainput1_s    -5.036547e+00 2.840287e+00
Omegainput1_s     1.279705e+01 5.267998e+00
Omegainput1_s     2.924234e+00 4.131385e+00
Omegainput1_s     4.965626e+00 3.920277e+00
Omegainput1_s     6.925169e+00 4.226328e+00
Omegainput1_s    -9.650095e+00 3.537810e+00
Omegainput1_s    -1.659612e+00 4.202752e+00
Omegainput1_s    -8.736189e+00 3.182685e+00
Omegainput1_s     3.245593e+00 3.713454e+00
Omegainput1_s    -1.727040e-01 3.250433e+00
Omegainput1_s     2.154333e+01 6.835405e+00
Omegainput1_s    -2.767543e+00 3.101386e+00
Omegainput1_s     1.187379e+01 5.513699e+00
Omegainput1_s    -1.330412e+01 3.754726e+00
Omegainput1_s     5.264679e+00 3.571961e+00
Omegainput1_s    -5.909098e+00 2.792449e+00
Omegainput1_s    -4.776840e+00 3.497593e+00
Omegainput1_s    -5.291654e-04 3.527295e+00
Omegainput1_s    -1.918883e+01 4.159802e+00
Omegainput1_s    -2.507378e+00 3.827882e+00
Omegainput1_s     1.347687e+01 5.503658e+00
Omegainput1_s     1.073858e+00 2.947883e+00
Omegainput1_s    -5.504935e-01 4.298825e+00
Omegainput1_s     4.543564e+00 3.886764e+00
Omegainput1_s     3.855540e+00 3.985731e+00
Omegainput1_s     3.008180e+00 3.813842e+00
Omegainput1_s    -3.952648e+00 3.385020e+00
Omegainput1_s     5.287144e+00 4.353570e+00
Omegainput1_s    -3.713564e+00 2.694569e+00
Omegainput1_s     1.182900e+01 5.282219e+00
Omegainput1_s    -5.319268e+00 2.694563e+00
Omegainput1_s     6.938117e+00 4.304561e+00
Omegainput1_s    -1.772463e+00 3.090614e+00
Omegainput1_s    -7.727753e+00 3.821163e+00
Omegainput1_s     9.707990e+00 3.874804e+00
Omegainput1_s    -5.264854e+00 3.591580e+00
Omegainput1_s    -2.606411e-01 3.612163e+00
Omegainput1_s     2.406019e+00 3.894628e+00
Omegainput1_s     3.828206e+00 4.370777e+00
Omegainput1_s     9.986429e+00 4.818674e+00
Omegainput1_s     9.680236e-02 3.706767e+00
Omegainput1_s     1.354098e+01 5.498365e+00
Omegainput1_s     1.452181e+00 3.564235e+00
Omegainput1_s     7.548137e+00 5.100520e+00
Omegainput1_s     7.227363e+00 3.191389e+00
Omegainput1_s     8.010227e+00 3.565735e+00
Omegainput1_s     5.905386e-01 3.392251e+00
Omegainput1_s     5.295042e+00 4.286203e+00
Omegainput1_s    -1.570624e+00 3.220072e+00
Omegainput1_s     6.637566e+00 4.318995e+00
Omegainput1_s    -3.665390e+00 2.914902e+00
Omegainput1_s     1.499557e+00 3.641098e+00
Omegainput1_s    -1.022256e+01 3.666646e+00
Omegainput1_s    -1.299520e+00 3.605816e+00
Omegainput1_s     5.196105e+00 3.834116e+00
Omegainput1_s    -4.667604e+00 3.688204e+00
Omegainput1_s    -1.044707e+00 2.831494e+00
Omegainput1_s    -3.889024e-01 4.042598e+00
Omegainput1_s     6.546618e-01 3.509648e+00
Omegainput1_s     2.075474e+00 3.671308e+00
Omegainput1_s    -1.819783e+01 4.351711e+00
Omegainput1_s     2.329070e-01 3.367235e+00
Omegainput1_s     7.627677e+00 3.679661e+00
Omegainput1_s     1.950330e+00 3.407201e+00
Omegainput1_s    -2.481956e+00 3.041634e+00
Omegainput1_s     1.326820e+00 3.879140e+00
Omegainput1_s     7.747407e+00 4.332671e+00
Omegainput1_s     2.353455e+00 2.804375e+00
Omegainput1_s     6.022128e+00 3.211012e+00
Omegainput1_s     6.108570e+00 3.872144e+00
Omegainput1_s     9.443999e+00 4.977965e+00
Omegainput1_s    -6.157002e+00 3.397010e+00
Omegainput1_s     1.171397e+01 4.733678e+00
Omegainput1_s     3.869150e+00 4.479994e+00
Omegainput1_s     7.453631e+00 3.976776e+00
Omegainput1_s     4.611894e+00 3.910299e+00
Omegainput1_s    -1.322854e+00 4.006907e+00
Omegainput1_s     9.138346e+00 4.861793e+00
Omegainput1_s     6.331509e+00 4.214137e+00
Omegainput1_s     4.158764e+00 4.158221e+00
Omegainput1_s    -6.273047e+00 3.476348e+00
Omegainput1_s    -7.438456e+00 2.939717e+00
Omegainput1_s     3.744831e+00 3.358819e+00
Omegainput1_s     2.179538e+00 3.577724e+00
Omegainput1_s     1.223906e+01 4.237345e+00
Omegainput1_s    -1.985922e+00 3.411434e+00
Omegainput1_s    -4.405023e+00 3.230865e+00
Omegainput1_s    -4.182650e+00 4.464003e+00
Omegainput1_s     9.245926e+00 3.858225e+00
Omegainput1_s     1.670346e+01 6.109258e+00
Omegainput1_s     7.351738e+00 4.586813e+00
Omegainput1_s     1.827481e+01 5.954452e+00
Omegainput1_s     2.691277e-01 3.778015e+00
Omegainput1_s    -5.694176e+00 3.191315e+00
Omegainput1_s    -2.199972e+00 2.860364e+00
Omegainput1_s     5.811643e+00 3.978851e+00
Omegainput1_s    -7.936804e+00 3.074278e+00
Omegainput1_s    -4.276297e+00 3.327456e+00
Omegainput1_s     1.269453e+01 5.668536e+00
Omegainput1_s    -1.029582e+01 3.685661e+00
Omegainput1_s     5.341080e+00 4.279738e+00
Omegainput1_s    -6.105887e-02 3.933040e+00
Omegainput1_s     1.141000e+01 4.330015e+00
Omegainput1_s     8.608792e+00 3.971920e+00
Omegainput1_s    -5.651210e+00 3.600942e+00
Omegainput1_s     5.484710e-01 3.468160e+00
Omegainput1_s     1.123813e+01 4.920131e+00
Omegainput1_s     7.364110e+00 3.888717e+00
Omegainput1_s     1.400164e+00 2.780496e+00
Omegainput1_s    -6.496717e+00 2.547303e+00
Omegainput1_s     1.583893e+01 4.764203e+00
Omegainput1_s    -3.264578e+00 3.964846e+00
Omegainput1_s     1.652705e+01 5.995264e+00
Omegainput1_s     1.101338e+01 4.321899e+00
Omegainput1_s     1.291213e-01 2.984658e+00
Omegainput1_s     6.278818e-01 2.884535e+00
Omegainput1_s     3.044908e-01 3.573708e+00
Omegainput1_s     7.290151e+00 4.496775e+00
Omegainput1_s    -6.179091e+00 3.413342e+00
Omegainput1_s    -1.058054e+01 3.607954e+00
Omegainput1_s     2.989617e+00 3.523242e+00
Omegainput1_s    -5.972123e+00 2.820847e+00
Omegainput1_s    -4.789951e+00 2.785644e+00
Omegainput1_s    -3.605761e+00 3.725980e+00
Omegainput1_s     3.671530e-02 3.492415e+00
Omegainput1_s     1.395481e+00 3.716391e+00
Omegainput1_s     5.278449e+00 4.006554e+00
Omegainput1_s     7.235832e+00 3.988449e+00
Omegainput1_s     7.187195e+00 4.539559e+00
Omegainput1_s    -5.300624e+00 3.200390e+00
Omegainput1_s     6.818607e+00 3.799114e+00
Omegainput1_s    -5.092250e+00 3.623568e+00
Omegainput1_s    -1.026524e+01 4.017631e+00
Omegainput1_s     3.742646e+00 3.912049e+00
Omegainput1_s    -1.641448e+01 4.307196e+00
Omegainput1_s     4.811191e+00 3.062335e+00
Omegainput1_s     9.450111e+00 4.649241e+00
Omegainput1_s     1.000995e+01 4.496215e+00
Omegainput1_s    -3.777875e+00 3.936931e+00
Omegainput1_s    -6.706956e+00 3.098450e+00
Omegainput1_s     6.778453e+00 4.243591e+00
Omegainput1_s     4.441851e+00 4.476037e+00
Omegainput1_s    -1.266388e+01 3.419274e+00
Omegainput1_s     1.074279e+01 4.309604e+00
Omegainput1_s     2.682594e+00 3.735927e+00
Omegainput1_s     3.594644e+00 3.977095e+00
Omegainput1_s    -4.509921e+00 2.530464e+00
Omegainput1_s     1.128161e+01 4.920126e+00
Omegainput1_s     6.156318e+00 4.416458e+00
Omegainput1_s    -7.913893e+00 3.101151e+00
Omegainput1_s     1.475144e+00 3.347514e+00
Omegainput1_s    -7.331103e-01 3.591823e+00
Omegainput1_s     9.569012e+00 5.084023e+00
Omegainput1_s     9.197989e+00 4.405895e+00
Omegainput1_s    -3.490688e+00 2.870354e+00
Omegainput1_s     1.380958e+00 3.444251e+00
Omegainput1_s    -6.169342e+00 3.526855e+00
Omegainput1_s     1.675361e+00 3.665155e+00
Omegainput1_s     8.549965e+00 4.088017e+00
Omegainput1_s    -1.647869e+00 3.365235e+00
Omegainput1_s     1.883780e+00 3.838785e+00
Omegainput1_s    -4.822273e+00 3.189902e+00
Omegainput1_s     8.083943e-01 3.551961e+00
Omegainput1_s     7.237398e+00 3.333010e+00
Omegainput1_s     1.144006e+01 5.545944e+00
Omegainput1_s    -7.026558e+00 2.962114e+00
Omegainput1_s    -1.259588e+00 3.664898e+00
Omegainput1_s     8.904231e+00 4.194658e+00
Omegainput1_s     1.493412e+01 6.331128e+00
Omegainput1_s    -2.332412e+00 2.656455e+00
Omegainput1_s     8.499975e+00 4.997690e+00
Omegainput1_s     5.984905e+00 3.554485e+00
Omegainput1_s    -3.501794e+00 3.077947e+00
Omegainput1_s    -8.422184e-01 3.360455e+00
Omegainput1_s    -1.733893e+00 4.028644e+00
Omegainput1_s     8.030053e+00 4.876738e+00
Omegainput1_s     9.918245e+00 4.925719e+00
Omegainput1_s    -3.713005e+00 2.750297e+00
Omegainput1_s     1.008654e+01 3.834335e+00
Omegainput1_s     7.614757e+00 4.111914e+00
Omegainput1_s     1.156804e+01 5.436626e+00
Omegainput1_s    -7.128332e+00 3.431364e+00
Omegainput1_s     1.809301e+00 3.148273e+00
Omegainput1_s    -5.143534e-01 3.124070e+00
Omegainput1_s    -3.167607e-01 3.493517e+00
Omegainput1_s     2.203748e+00 3.728958e+00
Omegainput1_s     7.318543e+00 4.260848e+00
Omegainput1_s    -3.548474e-02 3.180722e+00
Omegainput1_s     1.320781e+00 3.542934e+00
Omegainput1_s     1.098295e+01 5.012967e+00
Omegainput1_s     9.675534e+00 4.301336e+00
Omegainput1_s    -7.013503e+00 3.387110e+00
Omegainput1_s     6.604244e+00 4.064215e+00
Omegainput1_s    -1.745428e+01 4.294182e+00
Omegainput1_s     5.034787e+00 4.393997e+00
Omegainput1_s    -4.229514e+00 2.963699e+00
Omegainput1_s     3.589645e+00 3.709320e+00
Omegainput1_s     9.076945e+00 4.359076e+00
Omegainput1_s    -3.449800e+00 2.489501e+00
Omegainput1_s    -1.377548e+01 3.974002e+00
Omegainput1_s    -3.885086e+00 3.408658e+00
Omegainput1_s     2.530210e+00 2.886912e+00
Omegainput1_s     2.418744e+00 3.471224e+00
Omegainput1_s     1.171118e+01 4.510718e+00
Omegainput1_s     5.176367e+00 3.820076e+00
Omegainput1_s     5.549548e+00 4.300921e+00
Omegainput1_s     2.866099e+00 3.548266e+00
Omegainput1_s     2.672613e+00 3.869617e+00
Omegainput1_s    -1.543087e+00 3.263270e+00
Omegainput1_s    -1.184740e+00 3.300435e+00
Omegainput1_s     5.700810e+00 3.706459e+00
Omegainput1_s    -8.348041e+00 3.013374e+00
Omegainput1_s    -3.741796e+00 3.449349e+00
Omegainput1_s     1.597269e+01 6.680605e+00
Omegainput1_s    -7.052402e+00 2.923567e+00
Omegainput1_s    -2.275706e+00 2.902372e+00
Omegainput1_s    -5.794365e-01 3.665015e+00
Omegainput1_s     1.013735e+00 3.893490e+00
Omegainput1_s     9.315117e-01 3.551347e+00
Omegainput1_s     9.510808e+00 3.850796e+00
Omegainput1_s     1.604408e+01 6.437720e+00
Omegainput1_s    -7.966632e-02 3.267608e+00
Omegainput1_s    -3.800970e+00 3.736784e+00
Omegainput1_s    -4.443393e+00 3.743372e+00
Omegainput1_s    -9.073231e+00 3.050703e+00
Omegainput1_s    -6.038221e+00 3.702356e+00
Omegainput1_s    -4.941486e+00 3.011305e+00
Omegainput1_s     7.861793e+00 3.953098e+00
Omegainput1_s     1.434970e+00 3.616924e+00
Omegainput1_s    -2.658233e+00 2.665111e+00
Omegainput1_s    -2.128831e+00 2.689343e+00
Omegainput1_s     4.292842e+00 3.400893e+00
Omegainput1_s    -4.743712e+00 3.268055e+00
Omegainput1_s     4.183359e+00 3.855250e+00
Omegainput1_s     7.280655e+00 5.079312e+00
Omegainput1_s    -4.626063e+00 3.652175e+00
Omegainput1_s    -6.720407e+00 2.868070e+00
Omegainput1_s    -1.004797e+01 3.449806e+00
Omegainput1_s     5.139677e+00 3.903663e+00
Omegainput1_s     8.068987e+00 4.194975e+00
Omegainput1_s     2.854647e+00 3.801865e+00
Omegainput1_s    -4.397357e+00 3.126448e+00
Omegainput1_s    -6.775922e-01 3.395308e+00
Omegainput1_s    -5.580803e+00 2.965522e+00
Omegainput1_s     1.931181e+00 3.129722e+00
Omegainput1_s     2.785914e+00 3.955366e+00
Omegainput1_s     3.734758e+00 3.040462e+00
Omegainput1_s    -6.701826e+00 3.350080e+00
Omegainput1_s     7.329878e+00 4.410607e+00
Omegainput1_s     1.931991e-01 3.230484e+00
Omegainput1_s    -4.221557e+00 3.629894e+00
Omegainput1_s     4.649670e+00 3.624881e+00
Omegainput1_s    -3.036209e+00 3.246883e+00
Omegainput1_s    -5.138393e+00 3.295550e+00
Omegainput1_s     7.902099e+00 4.757035e+00
Omegainput1_s    -1.107367e+01 3.428773e+00
Omegainput1_s     5.509305e-01 3.235760e+00
Omegainput1_s     6.664012e+00 3.310947e+00
Omegainput1_s    -2.897061e+00 3.507218e+00
Omegainput1_s    -1.685414e+01 4.211993e+00
Omegainput1_s    -3.772934e+00 3.272782e+00
Omegainput1_s     2.756468e+00 3.688618e+00
Omegainput1_s     1.001581e+01 4.425559e+00
Omegainput1_s     3.843767e+00 3.565851e+00
Omegainput1_s     4.065041e+00 3.769707e+00
Omegainput1_s    -7.912872e+00 3.532281e+00
Omegainput1_s     5.250904e+00 4.113910e+00
Omegainput1_s    -9.572911e-01 2.931259e+00
Omegainput1_s    -6.331046e+00 3.576549e+00
Omegainput1_s     6.219136e+00 3.385909e+00
Omegainput1_s     9.575619e-01 3.503658e+00
Omegainput1_s     8.272297e+00 3.794000e+00
Omegainput1_s     6.299329e+00 4.026169e+00
Omegainput1_s     1.056152e+00 3.517739e+00
Omegainput1_s    -6.346104e+00 2.993348e+00
Omegainput1_s     5.638517e-01 3.915803e+00
Omegainput1_s     4.380532e+00 3.507564e+00
Omegainput1_s    -4.524153e-01 4.017112e+00
Omegainput1_s     9.745305e+00 4.207437e+00
Omegainput1_s     4.104219e+00 3.995968e+00
Omegainput1_s     1.034706e+01 5.177270e+00
Omegainput1_s     4.702981e+00 4.698550e+00
Omegainput1_s    -5.536221e+00 3.182404e+00
Omegainput1_s     1.504869e-01 2.827303e+00
Omegainput1_s     5.379301e+00 3.991759e+00
Omegainput1_s    -3.526378e+00 3.393154e+00
Omegainput1_s    -6.455185e+00 3.457796e+00
Omegainput1_s     1.741711e+01 6.357495e+00
Omegainput1_s    -2.484493e+00 2.445933e+00
Omegainput1_s     1.302992e+01 5.631846e+00
Omegainput1_s     4.995853e+00 3.985515e+00
Omegainput1_s     1.192554e+01 4.105131e+00
Omegainput1_s    -3.400965e+00 2.649264e+00
Omegainput1_s    -1.484338e+00 3.771049e+00
Omegainput1_s    -3.138838e+00 2.715251e+00
Omegainput1_s     1.387235e+01 5.807057e+00
Omegainput1_s    -8.254896e+00 3.127396e+00
Omegainput1_s     4.042576e+00 4.663321e+00
Omegainput1_s    -2.445308e+00 3.364896e+00
Omegainput1_s     7.379427e+00 4.905076e+00
Omegainput1_s    -3.709330e-01 3.521955e+00
Omegainput1_s     5.561406e+00 3.901124e+00
Omegainput1_s     1.411988e+01 6.367552e+00
Omegainput1_s    -6.397538e+00 3.770392e+00
Omegainput1_s    -5.903686e+00 2.985943e+00
Omegainput1_s     8.828231e-01 3.733039e+00
Omegainput1_s     1.322824e+01 7.474305e+00
Omegainput1_s     3.670780e+00 3.925513e+00
Omegainput1_s    -6.963087e-02 3.543260e+00
Omegainput1_s     9.389043e+00 4.241221e+00
Omegainput1_s    -3.012769e+00 2.641845e+00
Omegainput1_s     1.710324e+01 5.612714e+00
Omegainput1_s     1.109958e+00 3.816545e+00
Omegainput1_s    -6.073016e+00 3.186801e+00
Omegainput1_s     6.968772e+00 3.941410e+00
Omegainput1_s    -1.118687e+00 3.279167e+00
Omegainput1_s     7.291942e+00 4.765238e+00
Omegainput1_s    -3.111738e+00 3.459913e+00
Omegainput1_s     1.292942e+01 6.934487e+00
Omegainput1_s     6.663364e+00 3.780064e+00
Omegainput1_s     5.868153e+00 4.028528e+00
Omegainput1_s     6.629908e+00 4.172303e+00
Omegainput1_s    -2.634475e+00 2.792261e+00
Omegainput1_s     1.699255e+00 3.367842e+00
Omegainput1_s     7.660783e+00 4.363791e+00
Omegainput1_s     4.055196e+00 3.291842e+00
Omegainput1_s    -4.557999e+00 2.944007e+00
Omegainput1_s     2.349626e+00 4.004847e+00
Omegainput1_s     1.064899e+01 5.389291e+00
Omegainput1_s     1.636853e+01 5.396972e+00
Omegainput1_s    -3.147604e+00 3.595605e+00
Omegainput1_s    -3.294568e+00 3.777526e+00
Omegainput1_s    -1.957733e+00 3.873088e+00
Omegainput1_s     1.363074e+00 3.523639e+00
Omegainput1_s    -7.875343e+00 3.372949e+00
Omegainput1_s     6.699973e+00 4.386830e+00
Omegainput1_s     1.988012e+00 3.880076e+00
Omegainput1_s    -8.901919e+00 3.082856e+00
Omegainput1_s     1.838487e+00 3.747060e+00
Omegainput1_s    -6.574367e-01 3.087267e+00
Omegainput1_s     3.823618e+00 4.314085e+00
Omegainput1_s    -4.194120e+00 3.672247e+00
Omegainput1_s    -6.827473e-01 2.981592e+00
Omegainput1_s     4.795737e+00 4.172249e+00
Omegainput1_s    -9.145350e+00 3.522420e+00
Omegainput1_s     4.863978e+00 3.568392e+00
Omegainput1_s    -2.532627e-01 6.119120e+00
Omegainput1_s    -2.471774e-01 3.789861e+00
Omegainput1_s    -2.711906e-01 1.050185e+01
Omegainput1_s    -7.378611e-01 1.578486e+01
Omegainput1_s    -1.228638e+00 1.704571e+01
Omegainput1_s    -1.392847e+00 1.705443e+01
Omegainput1_s     7.664732e-01 1.014882e+01
Omegainput1_s     6.716966e-01 9.209590e+00
Omegainput1_s     1.848390e+00 9.768023e+00
Omegainput1_s     2.202665e-01 7.108440e+00
Omegainput1_s    -2.185953e-02 5.515126e+00
Omegainput1_s    -4.950900e-01 1.135046e+01
Omegainput1_s    -5.890433e-01 1.634693e+01
Omegainput1_s    -4.278486e-01 1.702786e+01
Omegainput1_s     3.702198e-01 1.740229e+01
Omegainput1_s     2.644894e-01 1.618112e+01
Epsiloninput1_st  2.850859e+00 7.365014e+00
Epsiloninput1_st -2.661410e-01 6.580435e+00
